date,ticker,positive,tweets
20170204,CMOP,0.675,1265
20170204,CNM,0.441,3740
20170204,CNM3,0.612,7065
20170204,CNPM,0.167,3926
20170204,CNWB,0.546,3542
20170204,CNZM,0.332,7815
20170204,COID,0.406,2949
20170204,COPW,0.977,7928
20170204,CPAW,0.107,1816
20170204,CPR9,0.079,1956
20170204,CQN7,0.39,1379
20170204,CQVZ,0.964,7487
20170204,CQW1,0.125,4156
20170204,CRBL,0.121,7924
20170204,CRN,0.507,3243
20170204,CRRL,0.289,7608
20170204,CRWM,0.204,4046
20170204,CRWQ,0.403,3291
20170204,CSF,0.506,7312
20170204,CSS8,0.76,6780
20170204,CSX5,0.127,2246
20170204,CTBQ,0.303,3739
20170204,CTKB,0.002,5678
20170204,CTOQ,0.717,5374
20170204,CVAJ,0.819,3909
20170204,CVH,0.809,1236
20170204,CVL,0.147,4245
20170204,CVN0,0.591,3162
20170204,CVQ3,0.021,5093
20170204,CVRP,0.991,3724
20170204,CVZW,0.296,2561
20170204,CWB,0.314,126
20170204,CWMI,0.612,8019
20170204,CWV,0.422,4018
20170204,CXDE,0.387,8685
20170204,CXNQ,0.432,2371
20170204,CXQI,0.434,108
20170204,CXQN,0.124,2059
20170204,CXR3,0.418,3041
20170204,CYD2,0.42,5845
20170204,CYE4,0.209,7398
20170204,CYFG,0.004,6348
20170204,CYFX,0.186,6237
20170204,CYLJ,0.059,5631
20170204,CYS9,0.879,5342
20170204,CYST,0.512,3239
20170204,CZG3,0.293,6640
20170204,CZK,0.494,7077
20170204,CZR,0.417,2753
20170204,DAHX,0.717,2787
20170204,DALP,0.645,2306
20170204,DALW,0.804,6345
20170204,DAMK,0.965,4706
20170204,DBB4,0.885,326
20170204,DBDJ,0.495,5329
20170204,DBFN,0.416,3035
20170204,DBKL,0.23,508
20170204,DBLX,0.312,7668
20170204,DBY,0.194,6677
20170204,DCF,0.937,3876
20170204,DCMY,0.202,3977
20170204,DCU,0.445,6694
20170204,DDGD,0.513,1162
20170204,DDKA,0.05,4086
20170204,DDKE,0.58,334
20170204,DDL,0.332,2413
20170204,DDMZ,0.693,6017
20170204,DDWT,0.512,3373
20170204,DDYC,0.771,2280
20170204,DDZ6,0.78,1444
20170204,DEG,0.599,570
20170204,DENV,0.966,1678
20170204,DER5,0.224,7031
20170204,DFDU,0.586,6329
20170204,DFPB,0.004,5005
20170204,DFS5,0.82,2604
20170204,DFT,0.031,1145
20170204,DFU8,0.561,3158
20170204,DFXG,0.091,6306
20170204,DGMU,0.814,5987
20170204,DGX,0.872,3756
20170204,DHCF,0.719,2135
20170204,DHN,0.38,5104
20170204,DHS,0.186,7097
20170204,DHVF,0.727,1945
20170204,DIA,0.072,1308
20170204,DIE8,0.347,4091
20170204,DIRM,0.001,3976
20170204,DIZM,0.924,872
20170204,DJPH,0.425,2295
20170204,DJRN,0.916,1631
20170204,DJSX,0.773,7868
20170204,DKYJ,0.453,4659
20170204,DKZ,0.888,4499
20170204,DKZ0,0.045,2808
20170204,DLE,0.616,7339
20170204,DLK9,0.617,4376
20170204,DLPX,0.114,854
20170204,DLT,0.237,2359
20170204,DMA0,0.962,2161
20170204,DMC,0.274,6950
20170204,DMGX,0.354,6961
20170204,DMKS,0.795,5770
20170204,DMNN,0.853,4015
20170204,DMVW,0.96,133
20170204,DMYO,0.61,6567
20170204,DNOC,0.816,3580
20170204,DNX9,0.288,3649
20170204,DOAX,0.408,4215
20170204,DOD,0.005,3553
20170204,DOUN,0.042,1434
20170204,DPBY,0.363,733
20170204,DPD,0.779,2019
20170204,DPFF,0.085,6915
20170204,DPN6,0.337,4852
20170204,DPNB,0.397,5373
20170204,DPV,0.622,598
20170204,DPVX,0.861,8140
20170204,DPXA,0.42,181
20170204,DQE,0.781,3559
20170204,DQHT,0.094,1846
20170204,DQIJ,0.87,6927
20170204,DQPG,0.045,4587
20170204,DQQ,0.952,5327
20170204,DQW2,0.13,1070
20170204,DQY,0.722,1952
20170204,DRB,0.108,518
20170204,DRD9,0.874,2886
20170204,DRE0,0.34,1316
20170204,DRRS,0.344,6084
20170204,DSO,0.911,2994
20170204,DSO6,0.96,2318
20170204,DSOE,0.029,5830
20170204,DSS,0.792,667
20170204,DSV,0.296,4628
20170204,DSZE,0.572,4157
20170204,DTPS,0.592,5396
20170204,DTS,0.626,525
20170204,DTT,0.237,7110
20170204,DTTF,0.165,5387
20170204,DTVH,0.807,3582
20170204,DUC4,0.2,6027
20170204,DUHY,0.804,104
20170204,DUN,0.994,3234
20170204,DUN3,0.803,4294
20170204,DUS,0.451,5927
20170204,DUW2,0.534,5825
20170204,DUX,0.149,4547
20170204,DVB,0.092,4319
20170204,DVK,0.229,2046
20170204,DVLZ,0.322,2321
20170204,DVN,0.799,1390
20170204,DVW8,0.823,7419
20170204,DWE,0.542,5206
20170204,DWK,0.529,4718
20170204,DWSK,0.551,1791
20170204,DWZL,0.908,4074
20170204,DXJ,0.012,6974
20170204,DXL,0.496,1713
20170204,DXN,0.908,8538
20170204,DXOZ,0.88,548
20170204,DXZM,0.606,5366
20170204,DYA1,0.779,5752
20170204,DYA3,0.872,2890
20170204,DZKL,0.695,819
20170204,DZP8,0.456,7314
20170204,DZV,0.311,3389
20170204,DZWQ,0.356,963
20170204,EAH,0.883,2396
20170204,EAM0,0.114,5654
20170204,EAVR,0.058,4868
20170204,EBDA,0.397,2399
20170204,EBW5,0.328,7652
20170204,EBW9,0.072,6945
20170204,ECDG,0.608,3090
20170204,ECS8,0.244,1666
20170204,ECU7,0.815,6314
20170204,ECW2,0.268,6422
20170204,EDA,0.753,4027
20170204,EDLT,0.832,448
20170204,EDRI,0.389,6836
20170204,EDS,0.138,6329
20170204,EDY9,0.01,5339
20170204,EEBI,0.38,2619
20170204,EEC,0.718,2644
20170204,EEKB,0.419,912
20170204,EEMD,0.004,5232
20170204,EEX,0.64,6749
20170204,EFG0,0.012,851
20170204,EFN4,0.647,5848
20170204,EGHC,0.749,2451
20170204,EGTR,0.245,3859
20170204,EHE,0.554,6875
20170204,EHIU,0.687,6158
20170204,EHM8,0.129,1939
20170204,EHSR,0.618,1601
20170204,EIAC,0.332,5690
20170204,EIAF,0.139,1546
20170204,EID,0.529,6589
20170204,EIJ,0.626,976
20170204,EIU0,0.383,621
20170204,EIZD,0.653,1943
20170204,EJEP,0.244,171
20170204,EJG,0.656,699
20170204,EJPO,0.607,4964
20170204,EJQ9,0.657,4762
20170204,EKRY,0.316,2199
20170204,ELH3,0.702,6844
20170204,ELL4,0.525,1380
20170204,ELVE,0.236,474
20170204,EME4,0.092,4326
20170204,EME5,0.356,7246
20170204,EMRT,0.372,6166
20170204,ENIX,0.259,7093
20170204,ENRZ,0.05,785
20170204,ENX,0.189,5339
20170204,EOBE,0.271,3305
20170204,EOL1,0.947,410
20170204,EOT,0.399,151
20170204,EPA2,0.197,6499
20170204,EPA3,0.227,4183
20170204,EPG3,0.335,7634
20170204,EPMR,0.471,1866
20170204,EPRW,0.166,1545
20170204,EPYC,0.998,1490
20170204,EQUP,0.64,2403
20170204,EQXG,0.266,6557
20170204,ERE0,0.126,1953
20170204,ERNU,0.293,6265
20170204,ERP3,0.709,7415
20170204,ESAB,0.212,4786
20170204,ESCJ,0.189,2763
20170204,ESGA,0.395,2613
20170204,ESIZ,0.873,4614
20170204,ESW,0.327,2768
20170204,ETUQ,0.182,676
20170204,ETX4,0.981,5879
20170204,ETYB,0.937,5591
20170204,EUCH,0.922,3256
20170204,EUGE,0.306,6394
20170204,EUP,0.068,4762
20170204,EVC,0.101,5955
20170204,EVG,0.77,6250
20170204,EVGB,0.131,3851
20170204,EVOT,0.318,1411
20170204,EVP,0.403,1099
20170204,EVPB,0.58,5026
20170204,EWA8,0.629,4444
20170204,EWD,0.624,3021
20170204,EWJ,0.923,6117
20170204,EXCI,0.664,4627
20170204,EXY5,0.283,3293
20170204,EYRP,0.533,7522
20170204,EYW,0.247,2888
20170204,EZEG,0.579,6469
20170204,EZHK,0.469,409
20170204,EZIV,0.146,2223
20170204,EZQJ,0.861,752
20170204,EZX,0.547,4306
20170204,FAQQ,0.23,2687
20170204,FARD,0.018,6475
20170204,FAX,0.502,4640
20170204,FAX2,0.45,1734
20170204,FAYZ,0.077,1992
20170204,FBL,0.836,4680
20170204,FBSK,0.146,5123
20170204,FBT,0.411,414
20170204,FBW0,0.817,4805
20170204,FBXA,0.829,7728
20170204,FBZ,0.659,2317
20170204,FCHX,0.683,8568
20170204,FCT,0.329,5582
20170204,FCT1,0.036,7568
20170204,FCXO,0.369,8634
20170204,FDDC,0.383,606
20170204,FDM2,0.217,3322
20170204,FDX3,0.133,4615
20170204,FEIK,0.441,998
20170204,FEIW,0.126,1423
20170204,FEPU,0.872,868
20170204,FEWX,0.408,509
20170204,FEY,0.322,5134
20170204,FFB9,0.532,4508
20170204,FFL8,0.779,3996
20170204,FGC3,0.691,4866
20170204,FGNH,0.209,1019
20170204,FGT9,0.084,1107
20170204,FGV,0.313,3569
20170204,FHD,0.054,6979
20170204,FHKN,0.441,2934
20170204,FHVX,0.788,8189
20170204,FIR9,0.856,686
20170204,FKJ,0.087,6075
20170204,FKO5,0.072,6210
20170204,FLCD,0.693,4613
20170204,FLF,0.327,782
20170204,FMBG,0.307,54
20170204,FMI,0.177,5865
20170204,FMS,0.984,6602
20170204,FNB9,0.899,3770
20170204,FNH,0.328,5568
20170204,FNH9,0.258,2286
20170204,FNI4,0.326,70
20170204,FNV1,0.966,7957
20170204,FOA,0.659,5913
20170204,FOHJ,0.452,3077
20170204,FORO,0.763,6046
20170204,FOXR,0.682,2996
20170204,FPWE,0.87,4089
20170204,FPX,0.005,6459
20170204,FQD,0.033,7563
20170204,FQF5,0.035,6674
20170204,FRAQ,0.236,163
20170204,FRB,0.563,3808
20170204,FRDJ,0.353,2051
20170204,FRFF,0.728,6475
20170204,FRH4,0.431,7846
20170204,FRV,0.33,85
20170204,FRYD,0.097,3635
20170204,FSE,0.748,7703
20170204,FSF,0.922,1888
20170204,FSI,0.756,5112
20170204,FSN,0.453,1464
20170204,FSTS,0.938,2540
20170204,FSWK,0.463,4220
20170204,FSZY,0.734,6527
20170204,FTS,0.847,1810
20170204,FUG,0.415,4538
20170204,FUR8,0.679,6641
20170204,FUZ0,0.009,373
20170204,FWCK,0.507,7468
20170204,FWEJ,0.114,153
20170204,FWPV,0.948,2076
20170204,FXA,0.428,3901
20170204,FXC2,0.192,3915
20170204,FXDQ,0.904,1490
20170204,FXDS,0.611,8282
20170204,FXN3,0.476,5293
20170204,FXP6,0.098,108
20170204,FXQ,0.815,6509
20170204,FXQT,0.823,3968
20170204,FXR,0.148,6277
20170204,FXZN,0.331,4095
20170204,FZBS,1.0,5419
20170204,FZCB,0.85,5607
20170204,FZCT,0.908,6358
20170204,FZLT,0.198,3252
20170204,FZR3,0.955,6007
20170204,FZV,0.773,4149
20170204,FZXL,0.589,1307
20170204,GACF,0.694,6999
20170204,GAMX,0.322,4212
20170204,GBUS,0.31,4010
20170204,GBY,0.322,6728
20170204,GCA0,0.417,7020
20170204,GCA9,0.297,729
20170204,GCAA,0.151,3609
20170204,GCEP,0.714,7033
20170204,GCHK,0.86,7468
20170204,GCIK,0.732,6868
20170204,GCM2,0.986,4552
20170204,GCS3,0.802,5083
20170204,GCV7,0.005,2476
20170204,GDD,0.799,2952
20170204,GDDW,0.672,4796
20170204,GDE,0.245,2011
20170204,GDE4,0.456,1643
20170204,GDFU,0.565,861
20170204,GDW6,0.419,2774
20170204,GEI,0.124,3404
20170204,GELJ,0.05,7550
20170204,GEN,0.825,5619
20170204,GFD1,0.03,3378
20170204,GFDB,0.692,5167
20170204,GFS5,0.893,4662
20170204,GGAI,0.21,392
20170204,GGE,0.745,427
20170204,GGX3,0.072,4187
20170204,GGYV,0.537,6528
20170204,GHD,0.403,6668
20170204,GHJE,0.025,6876
20170204,GHJL,0.114,5186
20170204,GHNS,0.807,6406
20170204,GIER,0.832,1393
20170204,GIUK,0.533,4582
20170204,GIX,0.706,3250
20170204,GJHL,0.765,6264
20170204,GJKT,0.59,5074
20170204,GKB,0.62,4618
20170204,GKB5,0.416,3540
20170204,GKI,0.051,2915
20170204,GKJR,0.074,5154
20170204,GKV4,0.304,1804
20170204,GKWF,0.448,6642
20170204,GLF9,0.715,1071
20170204,GLKY,0.868,1769
20170204,GLW,0.102,3568
20170204,GMAJ,0.777,2560
20170204,GMOH,0.085,1601
20170204,GMPV,0.118,5803
20170204,GMS,0.771,1075
20170204,GMZ5,0.081,4178
20170204,GNJ,0.929,3658
20170204,GNJ6,0.045,3553
20170204,GNL,0.538,7638
20170204,GNM8,0.58,5940
20170204,GNQ,0.901,2253
20170204,GOBP,0.689,4317
20170204,GOI,0.098,5855
20170204,GOIR,0.43,599
20170204,GOQ,0.575,2725
20170204,GOR0,0.865,4031
20170204,GOVW,0.633,54
20170204,GOYM,0.836,8004
20170204,GPBD,0.361,1865
20170204,GPCB,0.037,2588
20170204,GPEE,0.592,4932
20170204,GPJD,0.789,7040
20170204,GPK1,0.507,6710
20170204,GPOM,0.491,5906
20170204,GPQ,0.718,1464
20170204,GPW7,0.291,5882
20170204,GPZ,0.846,6030
20170204,GQH,0.723,6059
20170204,GQN7,0.757,2613
20170204,GQQD,0.063,781
20170204,GQYM,0.485,297
20170204,GRJG,0.262,86
20170204,GRVI,0.758,8011
20170204,GSIP,0.166,5568
20170204,GSNG,0.981,2933
20170204,GSUB,0.613,3969
20170204,GTEG,0.932,4472
20170204,GTHK,0.432,3648
20170204,GTMU,0.675,2825
20170204,GTP4,0.282,5539
20170204,GTX7,0.719,7312
20170204,GUEL,0.462,2489
20170204,GUM,0.139,2923
20170204,GUP,0.694,3691
20170204,GUSK,0.109,4306
20170204,GVG1,0.643,7852
20170204,GVHT,0.542,8017
20170204,GVP0,0.472,7519
20170204,GVS,0.501,5321
20170204,GWHW,0.741,5928
20170204,GWI4,0.535,7679
20170204,GWME,0.325,4565
20170204,GXC,0.745,7845
20170204,GXDH,0.689,1080
20170204,GXH,0.044,3761
20170204,GXL1,0.321,2908
20170204,GXN,0.122,678
20170204,GXV,0.731,5655
20170204,GYLS,0.605,3218
20170204,GYRE,0.369,1214
20170204,GYX,0.248,2832
20170204,GZH1,0.402,3737
20170204,GZQW,0.54,1583
20170204,GZW,0.205,670
20170204,GZY2,0.533,5701
20170204,GZZ3,0.592,8022
20170204,HAG,0.154,1508
20170204,HAQ,0.081,306
20170204,HAT,0.634,3927
20170204,HAV,0.17,3920
20170204,HAX,0.466,3179
20170204,HBRV,0.725,6433
20170204,HBT8,0.757,8382
20170204,HBZ,0.649,6909
20170204,HCKW,0.056,163
20170204,HCND,0.748,4169
20170204,HCP0,0.95,6375
20170204,HCR7,0.158,921
20170204,HCW,0.982,6211
20170204,HDXF,0.981,3329
20170204,HEC,0.98,5044
20170204,HEM0,0.322,331
20170204,HFRY,0.354,3347
20170204,HFVC,0.798,3081
20170204,HGKZ,0.344,1803
20170204,HGVZ,0.422,4290
20170204,HHL,0.381,1329
20170204,HHLD,0.848,7534
20170204,HHV0,0.806,6543
20170204,HIAH,0.782,4708
20170204,HIC1,0.798,3737
20170204,HIIB,0.063,6189
20170204,HIIO,0.379,2315
20170204,HIQV,0.397,359
20170204,HIT8,0.615,6309
20170204,HIX,0.649,1076
20170204,HIZI,0.149,8424
20170204,HJEA,0.101,2196
20170204,HJMO,0.598,3773
20170204,HJN,0.669,7076
20170204,HKET,0.07,1630
20170204,HKEZ,0.335,5249
20170204,HKHN,0.064,2719
20170204,HKI,0.499,3560
20170204,HKVU,0.815,1438
20170204,HKZ,0.906,6524
20170204,HLCH,0.941,4229
20170204,HLH3,0.279,5149
20170204,HLJ7,0.435,6570
20170204,HLRP,0.945,3258
20170204,HMVU,0.841,5275
20170204,HMYR,0.015,1774
20170204,HNBU,0.764,2865
20170204,HNCW,0.855,7634
20170204,HNF9,0.147,2506
20170204,HNPG,0.416,3940
20170204,HNRR,0.759,934
20170204,HOBX,0.576,4963
20170204,HOE,0.51,766
20170204,HOEN,0.314,6662
20170204,HOEP,0.588,6149
20170204,HOIC,0.459,1988
20170204,HOJA,0.472,3432
20170204,HOTF,0.307,556
20170204,HOXI,0.582,5969
20170204,HPB4,0.282,1866
20170204,HPG9,0.524,3008
20170204,HPGG,0.803,580
20170204,HPJ5,0.572,2214
20170204,HPML,0.017,2752
20170204,HPW,0.958,3197
20170204,HQL1,0.05,3567
20170204,HQQ,0.173,1919
20170204,HQUC,0.701,3342
20170204,HQVG,0.825,1961
20170204,HQW,0.88,5845
20170204,HQWU,0.036,4003
20170204,HQX,0.78,5004
20170204,HRDL,0.315,3273
20170204,HRDT,0.846,7295
20170204,HRF,0.461,331
20170204,HRM5,0.594,2264
20170204,HRU,0.257,1053
20170204,HRU6,0.883,5070
20170204,HSBK,0.236,2137
20170204,HSQ1,0.535,659
20170204,HSU,0.932,8398
20170204,HSY6,0.889,2474
20170204,HTDA,0.252,8352
20170204,HTI7,0.514,3706
20170204,HUB8,0.249,7532
20170204,HUC,0.31,5
20170204,HUGQ,0.215,7706
20170204,HUJX,0.363,1547
20170204,HULC,0.02,4798
20170204,HUUB,0.848,8484
20170204,HUXB,0.919,7923
20170204,HVW,0.394,177
20170204,HWLL,0.173,4387
20170204,HWM,0.173,2876
20170204,HWW2,0.078,6326
20170204,HWWS,0.331,6054
20170204,HXG8,0.174,389
20170204,HXL,0.496,620
20170204,HXL7,0.279,7519
20170204,HYE,0.667,7522
20170204,HYF9,0.737,498
20170204,HYIZ,0.667,7291
20170204,HZDI,0.838,6872
20170204,HZJC,0.161,2517
20170204,HZS,0.925,7862
20170204,HZTY,0.292,8455
20170204,HZY,0.876,3275
20170204,HZYZ,0.606,841
20170204,IASH,0.336,7902
20170204,IAVE,0.579,1960
20170204,IBW2,0.45,3610
20170204,IBXD,0.649,1035
20170204,ICZ,0.219,8396
20170204,IDJ8,0.626,3234
20170204,IDP,0.235,2914
20170204,IDUL,0.28,101
20170204,IEH2,0.554,1401
20170204,IEWB,0.477,3174
20170204,IEXV,0.916,5163
20170204,IFO4,0.711,801
20170204,IFZ4,0.764,8959
20170204,IGDN,0.401,3145
20170204,IGQT,0.826,5605
20170204,IGU,0.701,2335
20170204,IGV,0.029,6510
20170204,IHAN,0.201,3129
20170204,IHL5,0.243,6915
20170204,IHM8,0.7,7235
20170204,IHNX,0.487,1485
20170204,IIBT,0.459,5793
20170204,IJI4,0.385,2443
20170204,IJK,0.205,1387
20170204,IJR3,0.934,5108
20170204,IKD,0.166,4062
20170204,IKF,0.52,3411
20170204,IKFM,0.261,7481
20170204,IKNH,0.587,7433
20170204,IKSG,0.149,6602
20170204,IKT1,0.432,6460
20170204,IKYV,0.519,4753
20170204,IKZ,0.73,241
20170204,ILCY,0.623,2182
20170204,ILJV,0.345,7682
20170204,ILN0,0.642,6866
20170204,ILS3,0.795,2501
20170204,ILSG,0.526,1003
20170204,ILXL,0.685,6862
20170204,ILZ2,0.028,5433
20170204,INCM,0.025,2100
20170204,INVR,0.016,8008
20170204,IOF9,0.971,7494
20170204,IOSZ,0.883,3149
20170204,IOUJ,0.485,1512
20170204,IPQE,0.539,2414
20170204,IPQN,0.199,4300
20170204,IPWD,0.583,21
20170204,IPX1,0.926,6546
20170204,IPXR,0.622,7007
20170204,IPYP,0.342,4434
20170204,IQG8,0.415,2143
20170204,IQKB,0.524,2889
20170204,IQWC,0.426,8208
20170204,IRFN,0.58,4236
20170204,IRNJ,0.655,7927
20170204,IRPG,0.191,1285
20170204,ISE,0.44,4431
20170204,ISHS,0.896,2222
20170204,ISWU,0.419,8370
20170204,ITW8,0.389,615
20170204,IUC,0.146,7611
20170204,IUE,0.816,3605
20170204,IUOS,0.433,4955
20170204,IUP,0.991,2313
20170204,IVNW,0.024,6874
20170204,IVO5,0.516,8328
