date,ticker,positive,tweets
20170315,BCT2,0.645,8083
20170315,BCXY,0.471,3239
20170315,BDA0,0.423,2011
20170315,BDBB,0.715,5485
20170315,BDL,0.895,1028
20170315,BDYJ,0.914,2268
20170315,BEF1,0.258,6849
20170315,BERL,0.338,7097
20170315,BFEU,0.536,6530
20170315,BFJ,0.196,4228
20170315,BFM9,0.636,3988
20170315,BFMF,0.08,2324
20170315,BFSN,0.519,2568
20170315,BFVJ,0.199,1912
20170315,BGEA,0.896,6815
20170315,BGN,0.49,5844
20170315,BHA,0.917,3042
20170315,BHGI,0.393,4019
20170315,BHJ1,0.113,6484
20170315,BHT,0.561,8304
20170315,BHYA,0.837,8852
20170315,BIC6,0.871,3188
20170315,BICJ,0.151,579
20170315,BIEN,0.048,3705
20170315,BIFY,0.959,8791
20170315,BIOH,0.911,670
20170315,BIY1,0.003,7851
20170315,BJB1,0.378,2253
20170315,BJEZ,0.978,3009
20170315,BJZ,0.789,8809
20170315,BKJ,0.989,7127
20170315,BKK7,0.261,479
20170315,BKMV,0.972,5519
20170315,BKOQ,0.608,1672
20170315,BKR,0.498,367
20170315,BLI5,0.653,4152
20170315,BLM2,0.784,893
20170315,BLP,0.306,342
20170315,BLQ,0.084,4677
20170315,BMHD,0.211,6861
20170315,BMHQ,0.136,2798
20170315,BMTK,0.568,1429
20170315,BNBC,0.615,1774
20170315,BNFS,0.144,924
20170315,BNR,0.516,471
20170315,BNTG,0.648,7353
20170315,BNVO,0.346,4483
20170315,BOGZ,0.757,363
20170315,BOK8,0.526,2370
20170315,BOLL,0.323,7571
20170315,BOT,0.443,5726
20170315,BPA6,0.476,6973
20170315,BQD,0.465,7544
20170315,BQD1,0.44,7119
20170315,BQJI,0.524,5177
20170315,BQJU,0.48,2814
20170315,BQM5,0.562,7523
20170315,BQY0,0.594,3264
20170315,BRCC,0.525,2638
20170315,BRN7,0.294,2915
20170315,BRW0,0.19,4721
20170315,BSAM,0.788,1260
20170315,BSBK,0.898,1933
20170315,BSD,0.051,7718
20170315,BTFA,0.895,1893
20170315,BTSA,0.265,572
20170315,BTVS,0.215,6594
20170315,BUM,0.457,7969
20170315,BURF,0.08,7426
20170315,BURM,0.674,1613
20170315,BUS,0.95,5405
20170315,BUVF,0.646,1969
20170315,BUYU,0.768,5465
20170315,BVE4,0.276,3495
20170315,BVSQ,0.374,6201
20170315,BWEW,0.329,1042
20170315,BWK,0.684,93
20170315,BWP,0.403,5621
20170315,BWQA,0.038,5585
20170315,BWU,0.589,5268
20170315,BWXW,0.534,3103
20170315,BXZK,0.126,2342
20170315,BXZR,0.665,3289
20170315,BYFO,0.292,336
20170315,BYG3,0.085,2478
20170315,BYL,0.511,2004
20170315,BYP,0.637,7874
20170315,BYQ1,0.74,8876
20170315,BYZ3,0.725,7788
20170315,BZKT,0.441,7350
20170315,BZNA,0.212,6358
20170315,BZNB,0.929,6452
20170315,BZOK,0.965,3913
20170315,BZP,0.488,3379
20170315,BZWL,0.405,8165
20170315,BZZ,0.606,5709
20170315,BZZ3,0.174,682
20170315,CAHR,0.386,3366
20170315,CAI,0.141,3721
20170315,CAV7,0.809,7582
20170315,CAVU,0.12,6865
20170315,CBLA,0.507,6112
20170315,CBU3,0.795,5980
20170315,CBY1,0.203,6080
20170315,CCSF,0.669,171
20170315,CCXT,0.298,4368
20170315,CDAF,0.243,2739
20170315,CDEN,0.176,4344
20170315,CDN,0.323,6551
20170315,CDT,0.484,4042
20170315,CDXY,0.793,8768
20170315,CEDY,0.277,7713
20170315,CEQA,0.687,1206
20170315,CEQL,0.038,585
20170315,CET7,0.5,2692
20170315,CEVJ,0.294,7827
20170315,CFG,0.33,3434
20170315,CFN9,0.371,1524
20170315,CFP2,0.814,7521
20170315,CFPI,0.847,468
20170315,CFV4,0.819,4569
20170315,CGH0,0.384,534
20170315,CGWN,0.625,7642
20170315,CGZ,0.863,6850
20170315,CHB,0.111,622
20170315,CHJL,0.744,2012
20170315,CHMG,0.021,6611
20170315,CHN,0.115,162
20170315,CHNX,0.423,5813
20170315,CIF1,0.235,3736
20170315,CISF,0.712,8076
20170315,CJD3,0.108,1019
20170315,CJJZ,0.55,4203
20170315,CJS,0.996,7200
20170315,CKIS,0.941,2009
20170315,CKN6,0.184,4955
20170315,CKQ3,0.518,1942
20170315,CLB9,0.181,6901
20170315,CLBP,0.894,4459
20170315,CLCT,0.696,2321
20170315,CLFG,0.123,5692
20170315,CLP,0.341,940
20170315,CLZ,0.331,5160
20170315,CMM4,0.067,5267
20170315,CMOP,0.793,554
20170315,CNGZ,0.75,6189
20170315,CNM,0.312,4894
20170315,CNM3,0.544,1275
20170315,CNPM,0.851,1084
20170315,CNZM,0.397,4916
20170315,COID,0.701,5780
20170315,COJ2,0.204,2256
20170315,COPW,0.656,5765
20170315,CPAW,0.569,6439
20170315,CPR9,0.171,6714
20170315,CQN7,0.292,3510
20170315,CQVZ,0.276,304
20170315,CQW1,0.656,3037
20170315,CRBL,0.279,8090
20170315,CRN,0.688,5318
20170315,CRRL,0.172,3217
20170315,CRWM,0.137,5352
20170315,CRWQ,0.88,484
20170315,CSF,0.284,3506
20170315,CSS8,0.619,5330
20170315,CSX5,0.054,3378
20170315,CTBQ,0.194,1140
20170315,CTKB,0.244,1623
20170315,CTOQ,0.677,5982
20170315,CTSD,0.113,6851
20170315,CUC,0.197,4765
20170315,CUKJ,0.768,7570
20170315,CVAJ,0.724,1513
20170315,CVH,0.193,4726
20170315,CVL,0.797,7507
20170315,CVN,0.761,8551
20170315,CVN0,0.801,149
20170315,CVQ3,0.653,3308
20170315,CVRP,0.025,5565
20170315,CVZW,0.525,8186
20170315,CWB,0.959,3570
20170315,CWMI,0.035,7453
20170315,CWV,0.101,405
20170315,CXDE,0.547,1943
20170315,CXNQ,0.308,2368
20170315,CXQI,0.672,220
20170315,CXQN,0.914,8360
20170315,CXR3,0.62,8537
20170315,CXU3,0.045,3729
20170315,CYD2,0.638,4040
20170315,CYE4,0.635,7642
20170315,CYFG,0.706,1766
20170315,CYFX,0.195,8637
20170315,CYH,0.89,7942
20170315,CYLJ,0.081,8694
20170315,CYS9,0.301,6215
20170315,CYST,0.825,4250
20170315,CZFH,0.091,7175
20170315,CZR,0.422,3678
20170315,DAHX,0.349,2370
20170315,DALW,0.687,6362
20170315,DAMK,0.999,6760
20170315,DARQ,0.531,3734
20170315,DBB4,0.977,2680
20170315,DBDJ,0.34,320
20170315,DBFN,0.739,2575
20170315,DBKL,0.785,3460
20170315,DBLX,0.507,7902
20170315,DBY,0.791,1895
20170315,DCF,0.785,2329
20170315,DCMY,0.408,8156
20170315,DCT8,0.665,381
20170315,DCU,0.103,4505
20170315,DDGD,0.876,2242
20170315,DDKE,0.449,3376
20170315,DDL,0.115,3485
20170315,DDMZ,0.572,3491
20170315,DDWT,0.344,4722
20170315,DDYC,0.345,6050
20170315,DDZ6,0.464,7482
20170315,DENV,0.112,7539
20170315,DER5,0.001,509
20170315,DESM,0.961,3779
20170315,DETK,0.282,4367
20170315,DFPB,0.181,894
20170315,DFS5,0.914,7797
20170315,DFT,0.995,6256
20170315,DFU8,0.322,4203
20170315,DFV,0.525,2871
20170315,DFXG,0.4,8128
20170315,DGMU,0.656,260
20170315,DGX,0.377,7247
20170315,DHCF,0.925,5348
20170315,DHN,0.008,7273
20170315,DHS,0.633,6985
20170315,DHVF,0.088,8121
20170315,DIA,0.811,311
20170315,DIE8,0.611,6972
20170315,DIRM,0.23,7993
20170315,DIZM,0.517,3854
20170315,DJPH,0.776,7093
20170315,DJRN,0.444,2546
20170315,DJSX,0.981,286
20170315,DKY,0.039,6773
20170315,DKYJ,0.37,8055
20170315,DKZ,0.385,4129
20170315,DKZ0,0.688,4371
20170315,DLE,0.626,5389
20170315,DLK9,0.904,2180
20170315,DLPX,0.969,4564
20170315,DLT,0.52,3837
20170315,DMA0,0.507,635
20170315,DMC,0.019,6813
20170315,DMGX,0.347,579
20170315,DMVW,0.652,1121
20170315,DMYO,0.318,7016
20170315,DMZ0,0.2,6845
20170315,DNOC,0.461,5213
20170315,DNX9,0.92,6953
20170315,DOAX,0.22,3878
20170315,DOD,0.509,4646
20170315,DOUN,0.045,3116
20170315,DPBY,0.11,161
20170315,DPD,0.133,6708
20170315,DPFF,0.39,6189
20170315,DPN6,0.723,1127
20170315,DPNB,0.714,1613
20170315,DPV,0.375,2589
20170315,DPVX,0.299,7249
20170315,DPVY,0.177,6618
20170315,DPXA,0.135,5037
20170315,DQD3,0.761,6661
20170315,DQE,0.774,6492
20170315,DQHT,0.656,7973
20170315,DQPG,0.819,826
20170315,DQQ,0.885,5055
20170315,DQW2,0.885,1256
20170315,DQY,0.207,3487
20170315,DRB,0.055,7933
20170315,DRD9,0.545,1205
20170315,DRE0,0.01,177
20170315,DRRS,0.707,5749
20170315,DSO,0.863,7019
20170315,DSOE,0.99,3158
20170315,DSS,0.365,1405
20170315,DSV,0.035,7671
20170315,DSZE,0.405,4026
20170315,DTPS,0.702,6195
20170315,DTS,0.389,8261
20170315,DTTF,0.978,2068
20170315,DTVH,0.237,3678
20170315,DUC4,0.995,144
20170315,DUHY,0.556,1361
20170315,DUN,0.619,1846
20170315,DUN3,0.84,1654
20170315,DUS,0.806,1972
20170315,DUW2,0.484,7468
20170315,DUX,0.088,980
20170315,DVB,0.537,4401
20170315,DVK,0.314,7249
20170315,DVLZ,0.444,298
20170315,DVN,0.038,2655
20170315,DVW8,0.408,2197
20170315,DWE,0.089,8136
20170315,DWK,0.973,2822
20170315,DWP0,0.754,2271
20170315,DWSK,0.643,5387
20170315,DWZL,0.945,439
20170315,DXJ,0.644,6076
20170315,DXJ7,0.471,2998
20170315,DXL,0.974,7449
20170315,DXN,0.992,2805
20170315,DXOZ,0.379,3909
20170315,DXZM,0.382,4003
20170315,DYA1,0.48,2909
20170315,DYA3,0.21,8635
20170315,DYK9,0.385,2393
20170315,DZKL,0.885,2354
20170315,DZP8,0.717,1013
20170315,DZV,0.863,2931
20170315,DZWQ,0.628,8132
20170315,EAH,0.867,734
20170315,EAM0,0.262,3352
20170315,EAVR,0.544,506
20170315,EBDA,0.8,2598
20170315,EBW9,0.922,6007
20170315,ECDG,0.963,3995
20170315,ECK5,0.967,5104
20170315,ECS8,0.883,2289
20170315,ECU7,0.822,4054
20170315,ECW2,0.503,6104
20170315,EDA,0.569,1326
20170315,EDLT,0.835,1592
20170315,EDRI,0.069,592
20170315,EDS,0.976,2244
20170315,EDY9,0.411,3132
20170315,EEBI,0.136,1277
20170315,EEC,0.059,1698
20170315,EEKB,0.43,132
20170315,EEX,0.088,3646
20170315,EEZC,0.652,5771
20170315,EFG0,0.266,366
20170315,EGHC,0.001,4177
20170315,EGTR,0.942,455
20170315,EHE,0.624,4117
20170315,EHIU,0.039,7685
20170315,EHM8,0.094,4680
20170315,EHSR,0.867,5496
20170315,EHX8,0.445,2104
20170315,EIAC,0.746,1557
20170315,EIAF,0.202,4866
20170315,EID,0.667,3190
20170315,EIJ,0.109,6916
20170315,EIPJ,0.655,1711
20170315,EIU0,0.121,8271
20170315,EIZD,0.192,6387
20170315,EJEP,0.519,80
20170315,EJG,0.524,6852
20170315,EJPO,0.691,3948
20170315,EJQ9,0.197,6549
20170315,EJVS,0.121,4910
20170315,EKRY,0.452,3172
20170315,ELH3,0.337,1516
20170315,ELL4,0.447,5553
20170315,ELVE,0.206,8552
20170315,ELW,0.322,7566
20170315,EME4,0.752,1381
20170315,EME5,0.096,4162
20170315,EMM,0.15,2207
20170315,EMRT,0.345,6629
20170315,ENIX,0.412,3704
20170315,ENRZ,0.013,3800
20170315,ENX,0.964,1377
20170315,EOBE,0.59,5886
20170315,EOL1,0.19,2534
20170315,EOT,0.14,490
20170315,EPA2,0.662,5689
20170315,EPA3,0.797,5886
20170315,EPG3,0.09,793
20170315,EPMR,0.029,1215
20170315,EPRW,0.364,1628
20170315,EPYC,0.569,4805
20170315,EQUP,0.375,7245
20170315,EQXG,0.184,5902
20170315,ERE0,0.628,5615
20170315,ERNU,0.069,4176
20170315,ERP3,0.382,429
20170315,ESAB,0.521,4812
20170315,ESCJ,0.871,614
20170315,ESD,0.777,2119
20170315,ESGA,0.687,3853
20170315,ESIZ,0.694,840
20170315,ESW,0.82,8475
20170315,ETUQ,0.231,5498
20170315,ETX4,0.216,4234
20170315,ETYB,0.52,2052
20170315,EUCH,0.109,6354
20170315,EUGE,0.386,4828
20170315,EUP,0.094,1134
20170315,EVBM,0.646,1960
20170315,EVC,0.478,314
20170315,EVG,0.419,6335
20170315,EVGB,0.472,5480
20170315,EVOT,0.617,1603
20170315,EVP,0.794,3801
20170315,EVPB,0.987,5607
20170315,EWA8,0.22,4360
20170315,EWD,0.079,2946
20170315,EWJ,0.678,2290
20170315,EXCI,0.117,4377
20170315,EXY5,0.527,4129
20170315,EYRP,0.098,6340
20170315,EYW,0.927,1140
20170315,EZEG,0.75,5543
20170315,EZHK,0.155,8662
20170315,EZIV,0.056,6388
20170315,EZQJ,0.948,6914
20170315,EZX,0.936,5277
20170315,FAQQ,0.441,2803
20170315,FARD,0.031,227
20170315,FAX,0.892,475
20170315,FAX2,0.582,6235
20170315,FAYZ,0.083,4851
20170315,FBL,0.561,6639
20170315,FBSK,0.685,2199
20170315,FBW0,0.193,1489
20170315,FBXA,0.747,8799
20170315,FBZ,0.934,8222
20170315,FCHX,0.787,6931
20170315,FCKV,0.703,5290
20170315,FCT,0.575,7740
20170315,FCXO,0.966,4360
20170315,FDDC,0.082,2992
20170315,FDX3,0.742,2877
20170315,FEIK,0.596,7246
20170315,FEIW,0.792,4715
20170315,FEPU,0.656,624
20170315,FEWX,0.228,2189
20170315,FFB9,0.929,2075
20170315,FFKQ,0.187,536
20170315,FFL8,0.825,1335
20170315,FFXR,0.908,7272
20170315,FGC3,0.069,2776
20170315,FGGP,0.558,4553
20170315,FGNH,0.858,7381
20170315,FGT9,0.816,8339
20170315,FGV,0.533,4117
20170315,FHD,0.146,546
20170315,FHKN,0.463,4645
20170315,FIR9,0.116,1739
20170315,FJA,0.055,6277
20170315,FKHU,0.721,2615
20170315,FKJ,0.975,3715
20170315,FKO5,0.132,3389
20170315,FLCD,0.925,2405
20170315,FLF,0.097,6363
20170315,FMI,0.055,2647
20170315,FMS,0.517,5620
20170315,FNB9,0.652,3776
20170315,FNH9,0.493,825
20170315,FNI4,0.815,3827
20170315,FNLL,0.803,3622
20170315,FNV1,0.028,384
20170315,FOA,0.469,813
20170315,FOHJ,0.269,6156
20170315,FORO,0.715,2447
20170315,FOXR,0.561,4877
20170315,FPWE,0.916,7923
20170315,FPX,0.194,146
20170315,FQD,0.052,6179
20170315,FQLA,0.156,4708
20170315,FRAQ,0.618,2593
20170315,FRB,0.379,5394
20170315,FRDJ,0.867,7639
20170315,FRFF,0.581,6113
20170315,FRV,0.318,8176
20170315,FRVE,0.894,6329
20170315,FRYD,0.839,5384
20170315,FSE,0.078,5880
20170315,FSF,0.597,5689
20170315,FSN,0.876,3574
20170315,FSTS,0.273,4995
20170315,FSWK,0.426,7140
20170315,FSZY,0.412,5706
20170315,FTRQ,0.144,109
20170315,FTS,0.256,2846
20170315,FUG,0.263,915
20170315,FUR8,0.389,1074
20170315,FUZ,0.223,2695
20170315,FUZ0,0.077,948
20170315,FWCK,0.587,3270
20170315,FWEJ,0.676,1236
20170315,FWPV,0.867,7549
20170315,FXA,0.462,4441
20170315,FXC2,0.774,3471
20170315,FXDQ,0.172,3545
20170315,FXDS,0.22,1867
20170315,FXN3,0.626,2668
20170315,FXQ,0.73,1500
20170315,FXQT,0.285,2347
20170315,FXR,0.168,5714
20170315,FXZN,0.453,8058
20170315,FYC,0.672,2688
20170315,FZCT,0.634,5117
20170315,FZE8,0.025,7655
20170315,FZLT,0.601,4650
20170315,FZR3,0.723,8217
20170315,FZXL,0.343,950
20170315,GAMX,0.91,5958
20170315,GBUS,0.039,7451
20170315,GBY,0.344,6923
20170315,GCA0,0.691,503
20170315,GCA9,0.476,1987
20170315,GCAA,0.019,7038
20170315,GCEP,0.994,6672
20170315,GCHK,0.642,4175
20170315,GCIK,0.38,3937
20170315,GCM2,0.126,2722
20170315,GCOY,0.69,2471
20170315,GCS3,0.209,6584
20170315,GCV7,0.908,4847
20170315,GDD,0.484,6570
20170315,GDDW,0.986,7252
20170315,GDE,0.576,4136
20170315,GDE4,0.359,4045
20170315,GDFU,0.149,7216
20170315,GDW6,0.892,3156
20170315,GEI,0.521,4767
20170315,GELJ,0.109,1593
20170315,GEN,0.474,6817
20170315,GFD,0.095,3699
20170315,GFD1,0.036,4254
20170315,GFDB,0.41,4459
20170315,GFS5,0.061,6709
20170315,GGAI,0.136,1747
20170315,GGE,0.237,1960
20170315,GGUK,0.852,6942
20170315,GGX,0.891,7516
20170315,GGX3,0.429,7486
20170315,GGYV,0.953,1799
20170315,GHD,0.907,6628
20170315,GHJE,0.215,5319
20170315,GHJL,0.059,51
20170315,GHNS,0.222,2286
20170315,GHO0,0.179,1433
20170315,GHX6,0.807,6358
20170315,GIER,0.084,7957
20170315,GIUK,0.298,894
20170315,GIX,0.667,4721
20170315,GJHL,0.14,3607
20170315,GJKT,0.561,2435
20170315,GKB,0.704,2399
20170315,GKB5,0.149,4173
20170315,GKI,0.53,5180
20170315,GKJR,0.534,1512
20170315,GKL0,0.357,3035
20170315,GKV4,0.736,4004
20170315,GKWF,0.802,668
20170315,GLF9,0.467,4804
20170315,GLKY,0.449,747
20170315,GLV,0.114,571
20170315,GLW,0.669,8263
20170315,GMAJ,0.472,28
20170315,GMOH,0.135,985
20170315,GMPV,0.17,3623
20170315,GMS,0.314,6405
20170315,GMZ5,0.065,5168
20170315,GNJ6,0.481,2351
20170315,GNK,0.115,5059
20170315,GNL7,0.734,605
20170315,GNN3,0.23,269
20170315,GNOK,0.114,6367
20170315,GNQ,0.548,2754
20170315,GOI,0.13,3974
20170315,GOIR,0.65,7677
20170315,GOQ,0.614,7366
20170315,GOR0,0.174,4859
20170315,GOVW,0.599,5329
20170315,GOYM,0.106,2486
20170315,GPBD,0.251,2476
20170315,GPCB,0.798,4511
20170315,GPJD,0.906,7512
20170315,GPK1,0.767,1678
20170315,GPOM,0.536,3815
20170315,GPW7,0.027,999
20170315,GPZ,0.459,5408
20170315,GQH,0.635,3922
20170315,GQN7,0.02,4766
20170315,GQQD,0.578,7891
20170315,GQYM,0.581,4854
20170315,GRD9,0.61,7174
20170315,GRJG,0.174,2712
20170315,GRVI,0.633,1850
20170315,GSIP,0.794,6406
20170315,GSNG,0.112,3810
20170315,GSUB,0.699,1729
20170315,GTC,0.776,1115
20170315,GTEG,0.036,2430
20170315,GTHK,0.028,1109
20170315,GTMU,0.986,8073
20170315,GTP4,0.512,2104
20170315,GTX7,0.655,3631
20170315,GUEL,0.196,504
20170315,GUM,0.119,215
20170315,GUP,0.26,5412
20170315,GUSK,0.815,7861
20170315,GUUE,0.766,239
20170315,GUV,0.872,6234
20170315,GVG1,0.152,2284
20170315,GVHT,0.606,5560
20170315,GVP0,0.54,4566
20170315,GVS,0.488,3284
20170315,GWI4,0.422,3015
20170315,GWPR,0.291,2604
20170315,GXDH,0.742,7823
20170315,GXH,0.38,4156
20170315,GXI9,0.635,3027
20170315,GXL1,0.265,2465
20170315,GXN,0.148,4969
20170315,GXV,0.501,4363
20170315,GYLS,0.396,4387
20170315,GYPL,0.092,574
20170315,GYRE,0.32,7273
20170315,GYX,0.962,2591
20170315,GZD9,0.436,4969
20170315,GZH1,0.882,2171
20170315,GZQW,0.831,5271
20170315,GZY2,0.627,3752
20170315,GZZ3,0.925,3292
20170315,HAG,0.979,3112
20170315,HAQ,0.993,6181
20170315,HAT,0.039,3700
20170315,HAV,0.323,3855
20170315,HAW,0.636,8071
20170315,HAX,0.068,419
20170315,HBL,0.525,5983
20170315,HBRV,0.298,464
20170315,HBT6,0.695,243
20170315,HBT8,0.843,1748
20170315,HBZ,0.367,1287
20170315,HCKW,0.827,1029
20170315,HCND,0.503,6579
20170315,HCP0,0.881,3357
20170315,HCW,0.547,7730
20170315,HDDX,0.369,621
20170315,HDXF,0.318,4865
20170315,HEAF,0.342,6325
20170315,HEC,0.077,2642
20170315,HEM0,0.409,6717
20170315,HEN6,0.661,1129
20170315,HFRY,0.548,4161
20170315,HFVC,0.773,417
20170315,HGG7,0.792,4299
20170315,HGKZ,0.869,1929
20170315,HGVZ,0.998,3061
20170315,HHL,0.281,2687
20170315,HHLD,0.757,2821
20170315,HHV0,0.32,5132
20170315,HIC1,0.885,1394
20170315,HIIO,0.482,3543
20170315,HIQV,0.611,1155
20170315,HIT8,0.692,5163
20170315,HIX,0.606,5323
20170315,HIZI,0.112,700
20170315,HJEA,0.144,1328
20170315,HJMO,0.801,5990
20170315,HJN,0.702,7357
20170315,HJQ1,0.81,8089
20170315,HKEZ,0.372,4003
20170315,HKHN,0.733,712
20170315,HKI,0.31,4159
20170315,HKL4,0.62,601
20170315,HKVU,0.197,8368
20170315,HKW,0.646,5552
20170315,HKZ,0.847,4523
20170315,HLCH,0.507,6699
20170315,HLJ7,0.73,5976
20170315,HLL9,0.458,5626
20170315,HLRP,0.02,5891
20170315,HNBU,0.959,1392
20170315,HNCW,0.427,8132
20170315,HNF9,0.256,3979
20170315,HNGS,0.909,948
20170315,HNPG,0.293,3225
20170315,HNRR,0.492,4769
20170315,HODG,0.115,7404
20170315,HOE,0.799,4387
20170315,HOEN,0.371,5060
20170315,HOEP,0.727,4147
20170315,HOIC,0.425,730
20170315,HOJA,0.798,1160
20170315,HOTF,0.817,5846
20170315,HOXI,0.229,3996
20170315,HPB4,0.941,3367
20170315,HPG9,0.965,2702
20170315,HPGG,0.557,1138
20170315,HPJ5,0.406,4355
20170315,HPML,0.642,7370
20170315,HPW,0.9,1189
20170315,HQL1,0.657,3888
20170315,HQQ,0.377,7766
20170315,HQUC,0.397,3279
20170315,HQW,0.915,2458
20170315,HQWU,0.772,6426
20170315,HQX,0.866,883
20170315,HRDT,0.197,3135
20170315,HRF,0.75,1732
20170315,HRM5,0.747,5454
20170315,HRU,0.404,2727
20170315,HSBK,0.035,2995
20170315,HSQ1,0.249,5727
20170315,HSU,0.228,4521
20170315,HSY6,0.703,1059
20170315,HTA,0.612,5198
20170315,HTDA,0.611,4344
20170315,HTI7,0.468,855
20170315,HTVX,0.056,3075
20170315,HUB8,0.145,91
20170315,HUC,0.372,5949
20170315,HUGQ,0.648,1944
20170315,HUJX,0.64,8169
20170315,HULC,0.485,2826
20170315,HUPY,0.65,7619
20170315,HUT7,0.87,5121
20170315,HUUB,0.665,3920
20170315,HVW,0.191,2452
20170315,HWLL,0.674,8622
20170315,HWM,0.561,621
20170315,HWW2,0.858,7637
20170315,HWWS,0.056,4778
20170315,HXL,0.609,3402
20170315,HYF9,0.476,3476
20170315,HZDI,0.093,1005
20170315,HZJC,0.773,1779
20170315,HZTY,0.438,2350
20170315,HZYZ,0.906,2708
20170315,IASH,0.7,2679
20170315,IAVE,0.496,3951
20170315,IBKL,0.024,6052
20170315,IBW2,0.454,2028
20170315,IBXD,0.063,226
20170315,ICZ,0.466,6074
20170315,IDJ8,0.447,2876
20170315,IDP,0.142,4320
20170315,IDUL,0.411,2001
20170315,IEH2,0.402,5847
20170315,IEWB,0.46,5606
20170315,IEXV,0.927,6540
20170315,IFS5,0.071,2115
20170315,IFZ4,0.595,443
20170315,IGDN,0.68,6094
20170315,IGQT,0.446,1159
20170315,IGU,0.235,7146
20170315,IGV,0.12,6298
20170315,IHAN,0.273,7606
20170315,IHAO,0.868,795
20170315,IHL5,0.082,4849
20170315,IHM8,0.15,6479
20170315,IHNX,0.966,3394
20170315,IIBT,0.421,5471
20170315,IIZ6,0.156,423
20170315,IJI4,0.46,5277
20170315,IJK,0.05,5700
20170315,IJR3,0.619,5908
20170315,IJZJ,0.889,8568
20170315,IKD,0.362,1413
20170315,IKF,0.436,1271
20170315,IKFM,0.142,4963
