date,ticker,positive,tweets
20170328,AXE,0.068,1424
20170328,AXLJ,0.546,7992
20170328,AYL,0.527,4247
20170328,AYOI,0.644,3090
20170328,AYSI,0.144,6302
20170328,AYUY,0.796,8656
20170328,AYW,0.377,4018
20170328,AZF4,0.657,4108
20170328,AZG7,0.543,4508
20170328,AZGG,0.891,3673
20170328,AZM,0.179,4465
20170328,BAC,0.584,3630
20170328,BAEC,0.573,1750
20170328,BAS1,0.531,1578
20170328,BAU,0.668,6807
20170328,BBAE,0.693,1277
20170328,BBCS,0.723,3911
20170328,BBFU,0.229,4205
20170328,BBLY,0.266,7692
20170328,BBNH,0.799,1729
20170328,BBOX,0.253,1392
20170328,BBVT,0.846,4594
20170328,BCG3,0.015,6357
20170328,BCJM,0.416,2537
20170328,BCXY,0.005,8649
20170328,BDA0,0.428,4899
20170328,BDBB,0.498,3905
20170328,BDL,0.864,5131
20170328,BDYJ,0.499,7218
20170328,BEF1,0.191,3044
20170328,BERL,0.596,4429
20170328,BFEU,0.201,4664
20170328,BFM9,0.251,3261
20170328,BFMF,0.69,1872
20170328,BFSN,0.048,969
20170328,BFVJ,0.581,5693
20170328,BGN,0.86,7619
20170328,BHA,0.352,1300
20170328,BHGI,0.025,2260
20170328,BHJ1,0.666,5296
20170328,BHYA,0.817,7687
20170328,BIC6,0.256,6832
20170328,BICJ,0.133,48
20170328,BIEN,0.35,7354
20170328,BIFY,0.331,4632
20170328,BIOH,0.786,7260
20170328,BIY1,0.939,593
20170328,BJB1,0.294,5236
20170328,BJEZ,0.045,8162
20170328,BJZ,0.912,4422
20170328,BKJ,0.074,6085
20170328,BKK7,0.82,585
20170328,BKMV,0.035,1743
20170328,BKR,0.166,5954
20170328,BLI5,0.607,3996
20170328,BLM2,0.614,3508
20170328,BLP,0.176,857
20170328,BLQ,0.689,1488
20170328,BMHD,0.631,5177
20170328,BMHQ,0.176,2134
20170328,BMTK,0.482,8172
20170328,BNBC,0.718,5565
20170328,BND,0.961,1934
20170328,BNFS,0.266,414
20170328,BNR,0.877,4779
20170328,BNTG,0.592,1882
20170328,BNVO,0.285,5016
20170328,BOGZ,0.57,3600
20170328,BOLL,0.98,1287
20170328,BOSR,0.515,4646
20170328,BOT,0.484,2257
20170328,BPA6,0.774,7438
20170328,BQD,0.063,5211
20170328,BQJU,0.479,7924
20170328,BQY0,0.255,674
20170328,BRCC,0.682,1502
20170328,BRN7,0.603,5616
20170328,BRW0,0.539,1554
20170328,BRYL,0.755,943
20170328,BSAM,0.312,5005
20170328,BSBK,0.075,40
20170328,BSD,0.834,2960
20170328,BSL0,0.075,858
20170328,BTFA,0.354,5917
20170328,BTJR,0.361,3877
20170328,BTVS,0.774,4940
20170328,BUM,0.692,1458
20170328,BURF,0.344,8476
20170328,BURM,0.422,6368
20170328,BUS,0.222,3509
20170328,BUVF,0.8,3122
20170328,BUXM,0.44,539
20170328,BVE4,0.837,6824
20170328,BVL6,0.447,4769
20170328,BVSQ,0.396,173
20170328,BWEW,0.292,1309
20170328,BWK,0.278,6027
20170328,BWP,0.654,990
20170328,BWQA,0.147,1545
20170328,BWU,0.214,217
20170328,BWXW,0.269,8318
20170328,BXOR,0.917,4099
20170328,BXZK,0.301,4269
20170328,BXZR,0.613,7557
20170328,BYFO,0.527,8023
20170328,BYG3,0.963,5589
20170328,BYL,0.77,136
20170328,BYQ1,0.874,7747
20170328,BYZ3,0.07,977
20170328,BZKT,0.738,919
20170328,BZNA,0.382,1625
20170328,BZNB,0.04,1718
20170328,BZP,0.218,6777
20170328,BZWL,0.576,2267
20170328,BZZ,0.577,5499
20170328,BZZ3,0.34,1179
20170328,CAHR,0.988,2765
20170328,CAI,0.466,5825
20170328,CAV7,0.413,5212
20170328,CBLA,0.753,2598
20170328,CBU3,0.488,5983
20170328,CBY1,0.492,7552
20170328,CCTQ,0.382,8291
20170328,CCXT,0.632,4392
20170328,CDAF,0.465,758
20170328,CDC,0.437,630
20170328,CDEN,0.198,1191
20170328,CDN,0.507,159
20170328,CDT,0.756,6895
20170328,CDXY,0.56,3832
20170328,CEDY,0.462,2491
20170328,CEQA,0.192,2043
20170328,CET7,0.357,5060
20170328,CFG,0.084,1974
20170328,CFP2,0.834,6687
20170328,CFPI,0.362,5319
20170328,CFV4,0.008,7263
20170328,CGP9,0.455,3801
20170328,CGVA,0.102,3203
20170328,CGWN,0.97,7522
20170328,CGZ,0.019,5873
20170328,CHB,0.047,2250
20170328,CHJL,0.687,4391
20170328,CHMG,0.599,3022
20170328,CHNX,0.006,6553
20170328,CIAV,0.508,4453
20170328,CIF1,0.781,4894
20170328,CJD3,0.872,1654
20170328,CJJZ,0.797,685
20170328,CJS,0.32,2859
20170328,CKIS,0.087,2395
20170328,CKN6,0.138,7791
20170328,CLB9,0.812,5416
20170328,CLCT,0.763,4920
20170328,CLLB,0.68,7551
20170328,CLP,0.722,5161
20170328,CMOP,0.907,37
20170328,CNGZ,0.104,6490
20170328,CNM,0.768,1567
20170328,CNPM,0.956,5847
20170328,CNWB,0.122,5675
20170328,CNZM,0.05,1083
20170328,COID,0.929,2060
20170328,COJ2,0.284,6833
20170328,COPW,0.352,8533
20170328,CPAW,0.386,7152
20170328,CPR9,0.943,4900
20170328,CQN7,0.395,6599
20170328,CQVZ,0.166,6123
20170328,CQW1,0.386,6751
20170328,CRBL,0.991,7408
20170328,CRRL,0.14,4740
20170328,CRWM,0.295,8128
20170328,CRWQ,0.146,5697
20170328,CSF,0.599,4358
20170328,CSS8,0.009,7799
20170328,CSX5,0.203,960
20170328,CTBQ,0.998,7164
20170328,CTKB,0.938,7942
20170328,CTOQ,0.867,5213
20170328,CTSD,0.776,1938
20170328,CUC,0.302,358
20170328,CVAJ,0.153,6893
20170328,CVH,0.322,5552
20170328,CVL,0.671,2573
20170328,CVN,0.811,3518
20170328,CVN0,0.295,325
20170328,CVQ3,0.701,4163
20170328,CVRP,0.685,4007
20170328,CVZW,0.544,6573
20170328,CWB,0.908,5292
20170328,CWMI,0.032,359
20170328,CWV,0.558,134
20170328,CXDE,0.364,5546
20170328,CXQI,0.592,7161
20170328,CXQN,0.405,4359
20170328,CXR3,0.57,414
20170328,CXU3,0.789,8756
20170328,CYD2,0.574,5186
20170328,CYE4,0.258,7684
20170328,CYFG,0.401,5053
20170328,CYFX,0.508,2059
20170328,CYH,0.825,2894
20170328,CYLJ,0.791,8362
20170328,CYS9,0.561,1067
20170328,CYST,0.218,46
20170328,CZFH,0.262,1337
20170328,CZG3,0.549,3589
20170328,CZK,0.999,7877
20170328,CZR,0.586,7672
20170328,DAHX,0.648,7467
20170328,DALP,0.061,2206
20170328,DALW,0.787,341
20170328,DAMK,0.914,5917
20170328,DARQ,0.114,2359
20170328,DBB4,0.523,5837
20170328,DBDJ,0.947,1054
20170328,DBFN,0.288,4244
20170328,DBKL,0.371,2805
20170328,DBLX,0.879,3420
20170328,DBY,0.789,1442
20170328,DDGD,0.728,2397
20170328,DDKA,0.769,5349
20170328,DDL,0.709,6885
20170328,DDWT,0.386,2459
20170328,DDYC,0.041,2359
20170328,DDZ6,0.777,1006
20170328,DER5,0.733,6610
20170328,DESM,0.876,7837
20170328,DETK,0.409,2327
20170328,DFDU,0.924,7532
20170328,DFPB,0.313,4846
20170328,DFS5,0.014,4106
20170328,DFT,0.77,8025
20170328,DFU8,0.811,134
20170328,DFV,0.963,7630
20170328,DFXG,0.503,8747
20170328,DGMU,0.921,1205
20170328,DGX,0.046,1297
20170328,DHN,0.717,7427
20170328,DHS,0.867,4805
20170328,DHVF,0.385,5062
20170328,DIA,0.148,3309
20170328,DIE8,0.111,5420
20170328,DIRM,0.881,3400
20170328,DIZM,0.433,736
20170328,DJK,0.706,3363
20170328,DJPH,0.347,7678
20170328,DJSX,0.537,8086
20170328,DKIL,0.992,4334
20170328,DKY,0.44,7879
20170328,DKYJ,0.295,4120
20170328,DKZ0,0.674,2798
20170328,DLE,0.98,6880
20170328,DLK9,0.093,554
20170328,DLPX,0.933,8593
20170328,DLT,0.026,7103
20170328,DMA0,0.439,6042
20170328,DMKS,0.883,1531
20170328,DMNN,0.51,5538
20170328,DMVW,0.363,7957
20170328,DMZ0,0.967,6450
20170328,DNOC,0.763,2223
20170328,DNX9,0.193,7064
20170328,DOAX,0.13,6607
20170328,DOD,0.465,7280
20170328,DOUN,0.36,4353
20170328,DPBY,0.346,2298
20170328,DPD,0.166,1957
20170328,DPFF,0.887,2199
20170328,DPN6,0.111,5570
20170328,DPV,0.931,7934
20170328,DPVY,0.163,4594
20170328,DQD3,0.016,7518
20170328,DQHT,0.456,1934
20170328,DQIJ,0.914,7215
20170328,DQPG,0.625,2401
20170328,DQQ,0.257,5578
20170328,DQW2,0.146,3765
20170328,DQY,0.539,3657
20170328,DRD9,0.549,2156
20170328,DRE0,0.655,1894
20170328,DRRS,0.777,6905
20170328,DSO,0.346,5424
20170328,DSO6,0.474,7302
20170328,DSOE,0.241,6158
20170328,DSS,0.409,1410
20170328,DSV,0.725,3694
20170328,DSZE,0.903,2337
20170328,DTPS,0.326,3634
20170328,DTS,0.983,2869
20170328,DTT,0.167,2392
20170328,DTTF,0.567,6564
20170328,DTVH,0.912,3791
20170328,DUC4,0.087,3489
20170328,DUHY,0.35,2939
20170328,DUS,0.039,6476
20170328,DUW2,0.868,8479
20170328,DUX,0.707,7506
20170328,DVB,0.572,6978
20170328,DVK,0.871,3335
20170328,DVN,0.322,2797
20170328,DVW8,0.609,5795
20170328,DWE,0.934,6668
20170328,DWK,0.569,54
20170328,DWP0,0.573,3944
20170328,DWSK,0.567,1558
20170328,DWZL,0.63,2557
20170328,DXJ,0.623,8249
20170328,DXN,0.431,3560
20170328,DXOZ,0.646,19
20170328,DXZM,0.389,3877
20170328,DYK9,0.311,943
20170328,DZKL,0.157,8844
20170328,DZP8,0.95,6591
20170328,DZV,0.132,7959
20170328,DZWQ,0.955,6225
20170328,EAH,0.729,4292
20170328,EAM0,0.418,1042
20170328,EAVR,0.692,1662
20170328,EBDA,0.807,283
20170328,EBW5,0.558,3674
20170328,EBW9,0.88,6632
20170328,ECK5,0.552,4061
20170328,ECS8,0.883,7162
20170328,ECU7,0.051,3968
20170328,EDA,0.701,1188
20170328,EDLT,0.609,1047
20170328,EDRI,0.498,3659
20170328,EDS,0.628,4516
20170328,EDY9,0.639,4531
20170328,EEBI,0.513,4680
20170328,EEC,0.4,5264
20170328,EEKB,0.271,434
20170328,EEMD,0.785,2492
20170328,EEZC,0.315,122
20170328,EFG0,0.212,6378
20170328,EFN4,0.343,4149
20170328,EGHC,0.05,5967
20170328,EGTR,0.646,1979
20170328,EHE,0.585,147
20170328,EHIU,0.79,3168
20170328,EHSR,0.413,2656
20170328,EIAC,0.642,4109
20170328,EIAF,0.951,3807
20170328,EID,0.061,747
20170328,EIJ,0.811,6232
20170328,EIPJ,0.362,3758
20170328,EIU0,0.251,5332
20170328,EJEP,0.996,5756
20170328,EJG,0.847,749
20170328,EJPO,0.785,6651
20170328,EJQ9,0.912,3022
20170328,EKRY,0.051,8692
20170328,ELH3,0.278,3848
20170328,ELVE,0.367,8139
20170328,ELW,0.933,1176
20170328,EMDI,0.24,1054
20170328,EME4,0.065,3527
20170328,EME5,0.645,2062
20170328,EMM,0.478,4845
20170328,EMRT,0.902,2092
20170328,ENIX,0.254,1432
20170328,ENRZ,0.229,7669
20170328,ENX,0.187,2929
20170328,EOBE,0.876,6096
20170328,EOL1,0.097,3328
20170328,EOT,0.012,8377
20170328,EPA3,0.165,5066
20170328,EPG3,0.206,1220
20170328,EPMR,0.154,4764
20170328,EPRW,0.735,4521
20170328,EPT,0.295,3964
20170328,EPYC,0.656,827
20170328,EQUP,0.713,2576
20170328,ERNU,0.336,4311
20170328,ERP3,0.699,8096
20170328,ESAB,0.128,426
20170328,ESCJ,0.985,6233
20170328,ESD,0.666,7679
20170328,ESGA,0.078,5201
20170328,ESW,0.459,7718
20170328,ETUQ,0.691,8500
20170328,ETX4,0.623,5321
20170328,ETYB,0.929,6855
20170328,EUCH,0.904,6108
20170328,EUP,0.12,1212
20170328,EVBM,0.012,622
20170328,EVG,0.001,6261
20170328,EVGB,0.158,3214
20170328,EVOT,0.198,941
20170328,EVP,0.105,4420
20170328,EVPB,0.939,5503
20170328,EWA8,0.417,7160
20170328,EWD,0.79,7400
20170328,EWJ,0.883,1003
20170328,EXCI,0.422,5818
20170328,EXY5,0.379,8144
20170328,EYRP,0.951,2093
20170328,EYW,0.778,972
20170328,EZIV,0.284,5710
20170328,EZQJ,0.744,2686
20170328,EZX,0.617,4015
20170328,FAAA,0.392,2619
20170328,FAQQ,0.118,7971
20170328,FARD,0.512,3999
20170328,FAX,0.026,2493
20170328,FAX2,0.498,5514
20170328,FAYZ,0.673,7413
20170328,FBL,0.781,1593
20170328,FBSK,0.165,454
20170328,FBXA,0.883,4299
20170328,FCKV,0.811,622
20170328,FCT,0.01,6903
20170328,FCT1,0.335,3933
20170328,FDDC,0.347,177
20170328,FDM2,0.802,6541
20170328,FDX3,0.671,8281
20170328,FEIK,0.854,6567
20170328,FEIN,0.978,1430
20170328,FEIW,0.472,3325
20170328,FEPU,0.912,4748
20170328,FEY,0.329,4372
20170328,FFB9,0.673,4182
20170328,FFKQ,0.174,3644
20170328,FFL8,0.34,3373
20170328,FFXR,0.783,3554
20170328,FGC3,0.453,6522
20170328,FGGP,0.426,5991
20170328,FGNH,0.327,5595
20170328,FGT9,0.162,4100
20170328,FGV,0.568,3141
20170328,FHD,0.347,1221
20170328,FHKN,0.428,3898
20170328,FHVX,0.664,7952
20170328,FIR9,0.469,5072
20170328,FJA,0.092,6967
20170328,FKHU,0.617,8494
20170328,FKJ,0.756,577
20170328,FKO5,0.897,3475
20170328,FLCD,0.183,4614
20170328,FMBG,0.86,6041
20170328,FNB9,0.188,4248
20170328,FNH,0.155,6104
20170328,FNH9,0.239,1843
20170328,FNLL,0.53,6813
20170328,FOHJ,0.999,3328
20170328,FORO,0.81,6268
20170328,FOXR,0.617,7903
20170328,FPWE,0.171,539
20170328,FPX,0.295,781
20170328,FQD,0.959,6188
20170328,FQLA,0.479,5177
20170328,FRAQ,0.803,1287
20170328,FRB,0.565,2273
20170328,FRDJ,0.491,2230
20170328,FRFF,0.171,4560
20170328,FRH4,0.141,7274
20170328,FRVE,0.586,1773
20170328,FRYD,0.618,7234
20170328,FSE,0.042,3462
20170328,FSF,0.508,1025
20170328,FSI,0.03,4022
20170328,FSN,0.321,6135
20170328,FSTS,0.988,155
20170328,FSWK,0.809,4891
20170328,FSZY,0.839,8473
20170328,FTRQ,0.722,6954
20170328,FUZ,0.52,8854
20170328,FUZ0,0.091,1338
20170328,FWPV,0.023,1771
20170328,FXA,0.75,3567
20170328,FXC2,0.525,139
20170328,FXDQ,0.798,4940
20170328,FXDS,0.239,8053
20170328,FXN3,0.405,2587
20170328,FXP6,0.955,699
20170328,FXQ,0.703,3953
20170328,FXQT,0.319,3370
20170328,FXR,0.791,3889
20170328,FXZN,0.613,6578
20170328,FYC,0.65,2481
20170328,FZBS,0.808,6458
20170328,FZCB,0.428,2991
20170328,FZCT,0.321,6909
20170328,FZLT,0.535,2238
20170328,FZR3,0.603,4320
20170328,FZV,0.325,5873
20170328,FZXL,0.655,2562
20170328,GACF,0.351,278
20170328,GBUS,0.261,3936
20170328,GBY,0.565,5815
20170328,GCA9,0.262,48
20170328,GCEP,0.404,2873
20170328,GCHK,0.144,1410
20170328,GCIK,0.801,4066
20170328,GCM2,0.865,6775
20170328,GCOY,0.458,5398
20170328,GCS3,0.392,5043
20170328,GDD,0.214,1830
20170328,GDDW,0.222,4193
20170328,GDE,0.718,6977
20170328,GDE4,0.801,2853
20170328,GDFU,0.962,4976
20170328,GDW6,0.814,1689
20170328,GEI,0.296,1541
20170328,GELJ,0.382,7335
20170328,GEN,0.908,6921
20170328,GFD,0.499,981
20170328,GFD1,0.031,901
20170328,GFDB,0.987,1898
20170328,GFS5,0.892,4481
20170328,GGUK,0.462,6214
20170328,GGX,0.877,4954
20170328,GGYV,0.089,2900
20170328,GHD,0.94,2962
20170328,GHJL,0.809,934
20170328,GHNS,0.783,4508
20170328,GHO0,0.752,2844
20170328,GHX6,0.941,3024
20170328,GIER,0.441,1943
20170328,GIUK,0.074,4666
20170328,GIX,0.294,7286
20170328,GJHL,0.486,3221
20170328,GJKT,0.36,1036
20170328,GJW1,0.496,7673
20170328,GKB,0.679,7425
20170328,GKI,0.337,4149
20170328,GKJR,0.075,7787
20170328,GKL0,0.951,5158
20170328,GKV4,0.062,5849
20170328,GKWF,0.095,1071
20170328,GLKY,0.462,5392
20170328,GLV,0.914,6684
20170328,GLW,0.689,1129
20170328,GMAJ,0.529,3339
20170328,GMOH,0.429,4534
20170328,GMP,0.314,433
20170328,GMPV,0.42,7178
20170328,GMS,0.37,5217
20170328,GMZ5,0.025,1742
20170328,GNJ,0.522,2212
20170328,GNJ6,0.826,5638
20170328,GNK,0.107,1060
20170328,GNL,0.16,2167
20170328,GNL7,0.882,328
20170328,GNM8,0.197,2982
20170328,GNN3,0.735,175
20170328,GNOK,0.615,6435
20170328,GNQ,0.099,3136
20170328,GOBP,0.301,3001
20170328,GOI,0.88,7282
20170328,GOIR,0.4,8145
20170328,GOQ,0.551,8018
20170328,GOR0,0.709,7955
20170328,GOYM,0.352,8434
20170328,GPBD,0.416,6339
20170328,GPEE,0.123,3474
20170328,GPJD,0.809,3111
20170328,GPK1,0.918,2301
20170328,GPQ,0.09,7155
20170328,GPW7,0.492,6865
20170328,GPZ,0.172,1970
20170328,GQH,0.077,7395
20170328,GQN7,0.404,5
20170328,GQQD,0.447,7740
20170328,GQYM,0.384,4056
20170328,GRD9,0.229,916
20170328,GRJG,0.308,3180
20170328,GSIP,0.972,568
20170328,GSNG,0.001,311
20170328,GSUB,0.753,868
20170328,GTC,0.196,241
20170328,GTEG,0.57,5417
20170328,GTHK,0.364,4810
20170328,GTMU,0.335,4570
20170328,GTP4,0.672,6425
20170328,GTX7,0.096,999
20170328,GUEL,0.898,1421
20170328,GUM,0.863,7614
20170328,GUP,0.953,3124
20170328,GUSK,0.87,607
20170328,GUUE,0.469,8161
20170328,GVG1,0.794,1700
20170328,GVP0,0.155,4671
20170328,GVS,0.037,6108
20170328,GWHW,0.756,3567
20170328,GWI4,0.736,2062
20170328,GWME,0.454,1567
20170328,GWPR,0.941,4751
20170328,GXC,0.725,7539
20170328,GXDH,0.602,8365
20170328,GXH,0.804,4915
20170328,GXI9,0.09,1028
20170328,GXN,0.872,3169
20170328,GXV,0.545,4893
20170328,GYLS,0.6,1526
20170328,GYPL,0.427,3975
20170328,GYRE,0.875,221
20170328,GYX,0.633,1432
20170328,GZD9,0.498,5601
20170328,GZH1,0.133,8584
20170328,GZQW,0.269,4816
20170328,GZW,0.959,3890
20170328,GZY2,0.36,695
20170328,GZZ3,0.826,7095
20170328,HAG,0.007,6232
20170328,HAQ,0.476,7268
20170328,HAT,0.306,5543
20170328,HAV,0.275,6382
20170328,HAW,0.785,1374
20170328,HBL,0.272,6500
20170328,HBRV,0.425,6541
20170328,HBT6,0.937,7522
20170328,HBT8,0.871,2651
20170328,HBZ,0.526,6049
20170328,HCP0,0.637,7841
20170328,HCR7,0.472,3824
20170328,HDDX,0.951,6504
20170328,HEAF,0.496,1646
20170328,HEM0,0.847,1227
20170328,HFVC,0.327,5417
20170328,HGG7,0.371,6446
20170328,HGKZ,0.394,2120
20170328,HGVZ,0.093,7510
20170328,HHL,0.331,2599
20170328,HHLD,0.54,2877
20170328,HHV0,0.496,6415
20170328,HIAH,0.107,6680
20170328,HIC1,0.079,957
20170328,HIIB,0.518,586
20170328,HIIO,0.441,6453
20170328,HIT8,0.179,3122
20170328,HIX,0.366,5258
20170328,HIZI,0.904,7807
20170328,HJEA,0.187,2350
20170328,HJMO,0.284,4845
20170328,HJN,0.613,1686
20170328,HJQ1,0.24,3216
20170328,HKET,0.876,3054
20170328,HKI,0.706,6966
20170328,HKL4,0.279,5030
20170328,HKVU,0.891,3359
20170328,HKW,0.033,3087
20170328,HLA,0.553,451
20170328,HLCH,0.054,3292
20170328,HLH3,0.572,2740
20170328,HLL9,0.786,284
20170328,HLRP,0.878,5426
20170328,HMVU,0.877,7998
20170328,HMYR,0.119,652
20170328,HNCW,0.682,7195
20170328,HNF9,0.404,1576
20170328,HNGS,0.127,4846
20170328,HNPG,0.92,3989
20170328,HNRR,0.923,6916
20170328,HODG,0.695,3207
20170328,HOEN,0.8,7553
20170328,HOEP,0.489,3991
20170328,HOJA,0.89,6747
20170328,HOTF,0.708,1574
20170328,HOXI,0.258,7730
20170328,HPB4,0.76,4893
20170328,HPG9,0.18,569
20170328,HPGG,0.208,2924
20170328,HPJ5,0.525,2365
20170328,HPML,0.962,2498
20170328,HPW,0.109,544
20170328,HQL1,0.593,6110
20170328,HQQ,0.455,4208
20170328,HQUC,0.424,328
20170328,HQVG,0.208,8409
20170328,HQW,0.499,2337
20170328,HQWU,0.204,6340
20170328,HQX,0.522,752
20170328,HRDT,0.765,8159
20170328,HRF,0.127,5754
20170328,HRM5,0.368,7853
20170328,HRU,0.726,593
20170328,HRU6,0.725,5401
20170328,HSQ1,0.959,6142
20170328,HSU,0.223,8269
20170328,HSY6,0.445,1111
20170328,HTA,0.128,3384
20170328,HTDA,0.914,7024
20170328,HTI7,0.566,4630
20170328,HTVX,0.896,2260
20170328,HUB8,0.15,3055
20170328,HUC,0.697,1228
20170328,HUGQ,0.351,1095
20170328,HUJX,0.184,1893
20170328,HULC,0.468,2505
20170328,HUPY,0.465,2840
20170328,HUT7,0.004,1219
20170328,HUXB,0.223,5736
20170328,HVW,0.141,5161
20170328,HWK9,0.194,5556
20170328,HWLL,0.922,2730
20170328,HWM,0.161,8216
20170328,HWW2,0.448,7920
20170328,HWWS,0.456,6726
20170328,HXG8,0.307,707
20170328,HXL,0.773,108
20170328,HXL7,0.482,8494
20170328,HYE,0.681,3689
20170328,HYF9,0.843,2915
20170328,HZJC,0.485,2775
20170328,HZS,0.249,2749
20170328,HZTY,0.106,2341
20170328,HZY,0.109,7830
20170328,HZYZ,0.392,2226
20170328,IASH,0.822,7
20170328,IAVE,0.549,6354
20170328,IBKL,0.518,2098
20170328,IBW2,0.977,3409
20170328,IBXD,0.263,1842
20170328,ICZ,0.185,3163
20170328,IDJ8,0.935,7217
20170328,IDP,0.073,4599
20170328,IEH2,0.428,3612
20170328,IEWB,0.816,502
20170328,IFO4,0.31,3581
20170328,IFZ4,0.497,6073
20170328,IGQT,0.095,37
20170328,IHAN,0.599,2638
20170328,IHAO,0.384,4461
20170328,IHL5,0.313,3570
20170328,IHM8,0.544,6533
20170328,IHNX,0.356,8281
20170328,IIZ6,0.703,7026
20170328,IJI4,0.938,2332
20170328,IJK,0.958,6634
20170328,IJR3,0.616,251
20170328,IJZJ,0.174,2974
20170328,IKD,0.948,6491
20170328,IKNH,0.141,2475
20170328,IKSG,0.486,5111
20170328,IKT1,0.767,5832
20170328,IKXG,0.874,1106
20170328,IKYV,0.46,4620
20170328,ILCY,0.122,1804
20170328,ILJV,0.273,2681
20170328,ILN0,0.352,1629
20170328,ILS3,0.501,3902
20170328,ILXL,0.826,7389
20170328,ILZ2,0.698,5479
20170328,INCM,0.957,4412
20170328,INVR,0.485,1389
20170328,IOF9,0.369,3985
20170328,IOM1,0.534,4561
20170328,IOSZ,0.063,6160
20170328,IOUJ,0.103,225
20170328,IPA8,0.675,1930
20170328,IPH1,0.945,5572
20170328,IPQE,0.659,3850
20170328,IPQN,0.543,875
20170328,IPUN,0.897,43
20170328,IPWD,0.305,2628
20170328,IPX1,0.964,5644
20170328,IPXR,0.999,1561
20170328,IQG8,0.58,1368
20170328,IQWC,0.352,8204
20170328,IRFN,0.352,1051
20170328,IRFO,0.127,694
20170328,IRNJ,0.483,3992
20170328,IRPG,0.369,3103
20170328,ISE,0.283,5783
20170328,ISHS,0.53,886
20170328,ITQL,0.959,3694
20170328,ITW8,0.745,6480
20170328,IUE,0.628,1404
20170328,IUOS,0.246,3718
20170328,IUP,0.644,6872
20170328,IVNW,0.554,3963
20170328,IVO5,0.919,8065
20170328,IVP1,0.493,2074
20170328,IVPQ,0.131,7118
20170328,IVUQ,0.602,3547
20170328,IVWG,0.077,7388
20170328,IWBZ,0.411,2492
20170328,IWK,0.422,7879
20170328,IWO0,0.544,5295
20170328,IWPC,0.055,2176
20170328,IWQG,0.38,4864
20170328,IWVA,0.322,4674
20170328,IXC,0.349,6321
20170328,IXL6,0.887,4608
20170328,IXLN,0.08,488
20170328,IXU7,0.121,6816
20170328,IXXT,0.356,8313
20170328,IXY,0.498,2938
20170328,IYA0,0.532,863
20170328,IYCC,0.641,2550
20170328,IYP,0.446,2552
20170328,IYU,0.194,8033
20170328,IYV3,0.727,3223
20170328,IYX,0.936,3690
20170328,IZEN,0.513,7023
20170328,IZI,0.712,7618
20170328,IZIR,0.327,1707
20170328,IZM8,0.498,2728
20170328,JAB7,0.198,3560
20170328,JAE,0.798,536
