date,ticker,positive,tweets
20170327,AWY,0.787,3896
20170327,AXB2,0.868,1832
20170327,AXE,0.555,2147
20170327,AXLJ,0.656,8542
20170327,AYL,0.381,1213
20170327,AYOI,0.761,7819
20170327,AYSI,0.527,3878
20170327,AYUY,0.098,6803
20170327,AYW,0.662,7947
20170327,AZF4,0.123,3621
20170327,AZG7,0.622,7431
20170327,AZGG,0.72,7140
20170327,AZM,0.573,5434
20170327,AZYZ,0.323,8515
20170327,BAC,0.828,3997
20170327,BAEC,0.722,862
20170327,BAS1,0.445,3723
20170327,BAU,0.179,6223
20170327,BBAE,0.212,6728
20170327,BBCS,0.969,2937
20170327,BBFU,0.331,6766
20170327,BBIU,0.853,7288
20170327,BBLY,0.277,3322
20170327,BBNH,0.629,4626
20170327,BBOX,0.739,577
20170327,BBQ,0.353,3115
20170327,BCG3,0.342,4063
20170327,BCJM,0.296,4493
20170327,BCRT,0.358,1081
20170327,BCT2,0.25,8136
20170327,BCXY,0.748,8833
20170327,BDA0,0.021,5579
20170327,BDBB,0.249,605
20170327,BDL,0.569,4224
20170327,BDYJ,0.673,6309
20170327,BEF1,0.472,1635
20170327,BERL,0.327,1770
20170327,BFEU,0.182,509
20170327,BFJ,0.183,3680
20170327,BFM9,0.102,6676
20170327,BFMF,0.143,5428
20170327,BFSN,0.165,5614
20170327,BFVJ,0.283,4719
20170327,BGEA,0.907,2476
20170327,BGN,0.872,5940
20170327,BHA,0.555,2034
20170327,BHGI,0.346,14
20170327,BHJ1,0.562,1317
20170327,BHT,0.786,6171
20170327,BHYA,0.883,292
20170327,BIC6,0.073,1347
20170327,BICJ,0.481,1641
20170327,BIEN,0.112,2571
20170327,BIOH,0.298,3532
20170327,BIY1,0.057,2248
20170327,BJB1,0.414,2555
20170327,BJEZ,0.803,369
20170327,BJZ,0.716,812
20170327,BKJ,0.93,6930
20170327,BKK7,0.449,7098
20170327,BKMV,0.64,8093
20170327,BKOQ,0.152,5387
20170327,BKR,0.143,5884
20170327,BLI5,0.756,387
20170327,BLM2,0.031,4010
20170327,BLP,0.644,5279
20170327,BLQ,0.379,4275
20170327,BMHD,0.981,2499
20170327,BMHQ,0.586,1599
20170327,BMTK,0.687,7287
20170327,BNBC,0.683,3361
20170327,BNFS,0.475,7669
20170327,BNR,0.002,776
20170327,BNTG,0.184,6934
20170327,BNVO,0.321,2930
20170327,BOGZ,0.44,4227
20170327,BOLL,0.507,1091
20170327,BOSR,0.8,4141
20170327,BOT,0.831,3281
20170327,BQD,0.187,7112
20170327,BQD1,0.636,6660
20170327,BQJI,0.2,3947
20170327,BQJU,0.173,4119
20170327,BQY0,0.903,2581
20170327,BRCC,0.036,1555
20170327,BRN7,0.992,2788
20170327,BRW0,0.283,1104
20170327,BRYL,0.667,4920
20170327,BSAM,0.248,6382
20170327,BSBK,0.647,5828
20170327,BSL0,0.787,4238
20170327,BTFA,0.171,2343
20170327,BTJR,0.045,1807
20170327,BTSA,0.76,7189
20170327,BTVS,0.913,674
20170327,BUM,0.852,2617
20170327,BURF,0.582,2028
20170327,BURM,0.78,4452
20170327,BUVF,0.826,546
20170327,BUXM,0.541,2273
20170327,BWEW,0.53,7759
20170327,BWK,0.674,4240
20170327,BWP,0.355,4225
20170327,BWQA,0.107,1675
20170327,BWU,0.462,4561
20170327,BWXW,0.459,5875
20170327,BXOR,0.323,1175
20170327,BXZK,0.321,3213
20170327,BXZR,0.214,4109
20170327,BYFO,0.606,2929
20170327,BYG3,0.358,3790
20170327,BYL,0.672,1999
20170327,BYP,0.009,1426
20170327,BYQ1,0.578,5925
20170327,BYZ3,0.61,5737
20170327,BZKT,0.638,5396
20170327,BZNA,0.508,5226
20170327,BZNB,0.321,7948
20170327,BZP,0.383,1399
20170327,BZWL,0.537,5678
20170327,BZZ,0.45,3552
20170327,BZZ3,0.926,4824
20170327,CAHR,0.563,1960
20170327,CAI,0.478,4811
20170327,CAV7,0.306,4255
20170327,CBLA,0.688,5197
20170327,CBU3,0.03,4376
20170327,CBY1,0.695,8598
20170327,CCTQ,0.931,7389
20170327,CDAF,0.369,1644
20170327,CDC,0.96,2086
20170327,CDEN,0.133,5232
20170327,CDN,0.603,119
20170327,CDT,0.037,6444
20170327,CDXY,0.155,7367
20170327,CEDY,0.64,5632
20170327,CEQA,0.746,3559
20170327,CEQL,0.112,1564
20170327,CET7,0.167,1276
20170327,CEVJ,0.467,4971
20170327,CFG,0.837,7039
20170327,CFN9,0.394,7319
20170327,CFP2,0.047,5470
20170327,CFPI,0.627,500
20170327,CFV4,0.564,5880
20170327,CGP9,0.579,3481
20170327,CGVA,0.575,8013
20170327,CGZ,0.287,6052
20170327,CHB,0.628,3754
20170327,CHJL,0.017,6190
20170327,CHMG,0.712,6441
20170327,CHN,0.344,2968
20170327,CHNX,0.697,1923
20170327,CIAV,0.087,1732
20170327,CIF1,0.986,6516
20170327,CISF,0.496,7248
20170327,CJD3,0.317,7050
20170327,CJJZ,0.197,6192
20170327,CJS,0.568,2223
20170327,CKIS,0.599,2258
20170327,CKN6,0.339,7331
20170327,CKQ3,0.075,5081
20170327,CLB9,0.431,1626
20170327,CLBP,0.52,93
20170327,CLCT,0.109,5000
20170327,CLLB,0.313,1282
20170327,CLP,0.169,4020
20170327,CLZ,0.564,7074
20170327,CMM4,0.289,2383
20170327,CNGZ,0.602,8898
20170327,CNM,0.145,7173
20170327,CNM3,0.026,3670
20170327,CNWB,0.11,6446
20170327,COID,0.957,109
20170327,COJ2,0.135,7255
20170327,COPW,0.29,7886
20170327,CPAW,0.86,8403
20170327,CPR9,0.999,3889
20170327,CQN7,0.989,39
20170327,CQVZ,0.57,3392
20170327,CRBL,0.501,937
20170327,CRN,0.491,5595
20170327,CRRL,0.926,3317
20170327,CRWM,0.034,435
20170327,CSF,0.627,523
20170327,CSS8,0.39,5439
20170327,CSX5,0.752,1598
20170327,CTBQ,0.067,5446
20170327,CTKB,0.148,3959
20170327,CTOQ,0.728,2979
20170327,CTSD,0.868,5126
20170327,CUC,0.072,3057
20170327,CUKJ,0.176,4834
20170327,CVH,0.039,2550
20170327,CVL,0.471,2117
20170327,CVN,0.343,3729
20170327,CVN0,0.189,3103
20170327,CVQ3,0.559,2262
20170327,CVRP,0.258,8067
20170327,CWB,0.285,2469
20170327,CWMI,0.196,1342
20170327,CXDE,0.68,5933
20170327,CXNQ,0.959,2183
20170327,CXQI,0.934,5673
20170327,CXQN,0.312,3281
20170327,CXR3,0.634,2476
20170327,CXU3,0.703,4512
20170327,CYD2,0.573,3061
20170327,CYE4,0.886,232
20170327,CYFG,0.142,6845
20170327,CYFX,0.479,2736
20170327,CYH,0.193,6180
20170327,CYLJ,0.845,6652
20170327,CYS9,0.657,1578
20170327,CYST,0.084,3809
20170327,CZG3,0.182,6738
20170327,CZK,0.44,1263
20170327,CZR,0.805,1737
20170327,DAHX,0.081,3266
20170327,DALP,0.558,4940
20170327,DALW,0.402,5677
20170327,DAMK,0.103,1933
20170327,DARQ,0.687,4512
20170327,DBB4,0.602,3330
20170327,DBDJ,0.72,2390
20170327,DBFN,0.236,2516
20170327,DBY,0.156,6341
20170327,DCF,0.461,2475
20170327,DCMY,0.791,3776
20170327,DCT8,0.481,1280
20170327,DCU,0.525,1875
20170327,DDGD,0.42,1054
20170327,DDKA,0.855,1681
20170327,DDKE,,2223
20170327,DDL,0.256,484
20170327,DDZ6,0.151,2268
20170327,DEG,0.672,3489
20170327,DENV,0.94,6191
20170327,DER5,0.918,6629
20170327,DESM,0.715,4186
20170327,DETK,0.162,2789
20170327,DFDU,0.855,6878
20170327,DFPB,0.873,6598
20170327,DFT,0.971,4480
20170327,DFU8,0.071,2835
20170327,DFV,0.969,7228
20170327,DFXG,0.396,7596
20170327,DGMU,0.387,2552
20170327,DHCF,0.534,7133
20170327,DHN,0.411,1237
20170327,DHS,0.234,703
20170327,DHVF,0.655,5029
20170327,DIA,0.934,3492
20170327,DIE8,0.572,4679
20170327,DIRM,0.535,5634
20170327,DIZM,0.771,2895
20170327,DJK,0.335,1712
20170327,DJRN,0.606,2884
20170327,DJSX,0.094,7801
20170327,DKIL,0.988,6443
20170327,DKY,0.926,1786
20170327,DKYJ,0.66,6924
20170327,DKZ,0.376,5605
20170327,DKZ0,0.335,8364
20170327,DLE,0.002,6020
20170327,DLK9,0.756,2546
20170327,DLPX,0.886,7786
20170327,DMA0,0.095,7117
20170327,DMC,0.62,678
20170327,DMKS,0.636,7375
20170327,DMNN,0.498,1486
20170327,DMVW,0.072,1894
20170327,DMYO,0.909,4937
20170327,DMZ0,0.004,4192
20170327,DNOC,0.677,6509
20170327,DNX9,0.221,3413
20170327,DOAX,0.596,4427
20170327,DOD,0.173,3266
20170327,DOUN,0.127,1019
20170327,DPBY,0.704,428
20170327,DPFF,0.688,3613
20170327,DPN6,0.735,2269
20170327,DPNB,0.008,4396
20170327,DPVX,0.983,8088
20170327,DPVY,0.582,8750
20170327,DPXA,0.71,3667
20170327,DQD3,0.394,7761
20170327,DQE,0.65,6418
20170327,DQHT,0.472,1744
20170327,DQPG,0.749,974
20170327,DQW2,0.612,3240
20170327,DQY,0.551,2073
20170327,DRB,0.412,3353
20170327,DRD9,0.164,4238
20170327,DRE0,0.023,5440
20170327,DSO,0.328,5144
20170327,DSO6,0.422,1002
20170327,DSOE,0.551,7967
20170327,DSS,0.463,6887
20170327,DSV,0.971,3912
20170327,DSZE,0.477,8697
20170327,DTPS,0.335,6628
20170327,DTS,0.987,7233
20170327,DTT,0.235,1829
20170327,DTVH,0.572,6512
20170327,DUC4,0.691,8248
20170327,DUN3,0.467,7582
20170327,DUS,0.141,4682
20170327,DUW2,0.504,4109
20170327,DVK,0.631,1605
20170327,DVLZ,0.502,2323
20170327,DWE,0.28,8482
20170327,DWP0,0.87,7829
20170327,DWSK,0.102,3157
20170327,DWZL,0.855,1590
20170327,DXJ,0.091,3380
20170327,DXJ7,0.514,8622
20170327,DXL,0.28,3408
20170327,DXN,0.79,6862
20170327,DXOZ,0.609,550
20170327,DXZM,0.946,6889
20170327,DYA1,0.516,2030
20170327,DYK9,0.583,7397
20170327,DZKL,0.594,1113
20170327,DZP8,0.664,5654
20170327,DZV,0.266,7985
20170327,DZWQ,0.665,6038
20170327,EAM0,0.111,3302
20170327,EAVR,0.068,5441
20170327,EBW5,0.635,1788
20170327,EBW9,0.291,294
20170327,ECDG,0.333,1113
20170327,ECK5,0.724,328
20170327,ECS8,0.986,2413
20170327,ECU7,0.589,1313
20170327,ECW2,0.724,8170
20170327,EDLT,0.707,2051
20170327,EDRI,0.853,5775
20170327,EDS,0.458,1245
20170327,EDY9,0.838,7560
20170327,EEBI,0.835,3641
20170327,EEC,0.493,6611
20170327,EEKB,0.321,1710
20170327,EEMD,0.112,6641
20170327,EEX,0.784,161
20170327,EEZC,0.568,7583
20170327,EFG0,0.313,3054
20170327,EFN4,0.456,6225
20170327,EGHC,0.443,2718
20170327,EGTR,0.389,5656
20170327,EHE,0.337,6989
20170327,EHIU,0.396,1470
20170327,EHM8,0.265,278
20170327,EHSR,0.971,5249
20170327,EIAF,0.282,4406
20170327,EID,0.573,1635
20170327,EIJ,0.409,5016
20170327,EIPJ,0.655,6103
20170327,EIU0,0.218,702
20170327,EJEP,0.241,2635
20170327,EJG,0.271,165
20170327,EJPO,0.567,6044
20170327,EJQ9,0.383,2397
20170327,EJVS,0.267,4518
20170327,ELL4,0.821,2451
20170327,ELVE,0.158,2246
20170327,ELW,0.408,2340
20170327,EMDI,0.577,5234
20170327,EME5,0.029,271
20170327,EMM,0.833,3098
20170327,EMRT,0.915,6119
20170327,ENIX,0.118,3240
20170327,ENRZ,0.015,3228
20170327,ENX,0.601,530
20170327,EOBE,0.141,6193
20170327,EOL1,0.511,7433
20170327,EOT,0.68,4324
20170327,EPA2,0.009,5492
20170327,EPA3,0.763,5906
20170327,EPG3,0.418,6819
20170327,EPMR,0.916,6147
20170327,EPRW,0.72,3849
20170327,EPT,0.58,1876
20170327,EPYC,0.275,5065
20170327,ERE0,0.49,7803
20170327,ERNU,0.214,2239
20170327,ESAB,0.306,5527
20170327,ESCJ,0.878,4950
20170327,ESD,0.416,6517
20170327,ESGA,0.912,3669
20170327,ESIZ,0.245,6453
20170327,ESW,0.736,6391
20170327,ETUQ,0.204,6016
20170327,ETX4,0.011,2763
20170327,ETYB,0.264,3993
20170327,EUCH,0.396,3729
20170327,EUP,0.022,6325
20170327,EVBM,0.713,82
20170327,EVC,0.064,301
20170327,EVG,0.236,4075
20170327,EVGB,0.595,3123
20170327,EVP,0.253,6226
20170327,EVPB,0.15,3095
20170327,EWD,0.642,7244
20170327,EWJ,0.778,2764
20170327,EXY5,0.928,6964
20170327,EYRP,0.074,8465
20170327,EYW,0.672,2415
20170327,EZEG,0.258,6354
20170327,EZQJ,0.167,5083
20170327,FAQQ,0.237,7217
20170327,FARD,0.378,6917
20170327,FAX,0.895,3309
20170327,FAX2,0.543,3169
20170327,FAYZ,0.733,4408
20170327,FBL,0.609,1985
20170327,FBSK,0.621,1923
20170327,FBT,0.587,2751
20170327,FBW0,0.527,521
20170327,FBXA,0.81,853
20170327,FCHX,0.712,2604
20170327,FCKV,0.263,100
20170327,FCT,0.445,25
20170327,FCT1,0.401,1471
20170327,FCXO,0.211,4080
20170327,FDDC,0.145,755
20170327,FDM2,0.06,231
20170327,FDX3,0.123,8099
20170327,FEIK,0.18,6773
20170327,FEIN,0.078,6798
20170327,FEIW,0.549,4328
20170327,FEPU,0.928,5437
20170327,FEWX,0.956,3213
20170327,FEY,0.124,6701
20170327,FFB9,0.61,3231
20170327,FFKQ,0.129,5158
20170327,FFXR,0.013,5676
20170327,FGC3,0.58,5320
20170327,FGGP,0.325,7860
20170327,FGNH,0.738,938
20170327,FGT9,0.403,7945
20170327,FGV,0.352,5852
20170327,FHD,0.657,1504
20170327,FHKN,0.338,6405
20170327,FHVX,0.941,1428
20170327,FIR9,0.806,8030
20170327,FKHU,0.163,3165
20170327,FKJ,0.502,4998
20170327,FLCD,0.898,5236
20170327,FLF,0.042,6661
20170327,FMBG,0.32,7185
20170327,FMI,0.221,937
20170327,FNB9,0.367,946
20170327,FNH,0.93,2320
20170327,FNH9,0.192,7280
20170327,FNI4,0.921,7720
20170327,FNLL,0.134,5458
20170327,FNV1,0.477,5327
20170327,FOA,0.968,730
20170327,FOHJ,0.114,737
20170327,FORO,0.402,3017
20170327,FOXR,0.94,5630
20170327,FPWE,0.95,5884
20170327,FPX,0.931,7065
20170327,FQD,0.476,3651
20170327,FQF5,0.634,1049
20170327,FQLA,0.178,1467
20170327,FRAQ,0.098,6578
20170327,FRB,0.521,7502
20170327,FRDJ,0.018,6020
20170327,FRFF,0.788,5264
20170327,FRH4,0.785,2151
20170327,FRV,0.526,5922
20170327,FRVE,0.593,7146
20170327,FRYD,0.665,6136
20170327,FSE,0.267,4443
20170327,FSF,0.782,80
20170327,FSI,0.78,1742
20170327,FSN,0.295,7771
20170327,FSTS,0.534,4970
20170327,FSWK,0.15,8097
20170327,FSZY,0.247,733
20170327,FTRQ,0.113,1010
20170327,FTS,0.787,2353
20170327,FUG,0.26,5137
20170327,FUR8,0.302,6078
20170327,FUZ,0.958,4376
20170327,FUZ0,0.117,5817
20170327,FWCK,0.513,2423
20170327,FWEJ,0.378,7045
20170327,FWPV,0.826,7529
20170327,FXA,0.38,5671
20170327,FXC2,0.229,5027
20170327,FXDQ,0.339,5346
20170327,FXDS,0.829,1046
20170327,FXN3,0.563,3441
20170327,FXP6,0.107,3465
20170327,FXQ,0.278,6662
20170327,FXQT,0.906,6998
20170327,FXR,0.533,6358
20170327,FXZN,0.723,36
20170327,FYC,0.825,360
20170327,FZBS,0.819,2424
20170327,FZCT,0.401,8286
20170327,FZLT,0.845,6816
20170327,FZR3,0.902,2757
20170327,GAMX,0.206,5336
20170327,GBUS,0.59,5268
20170327,GBY,0.723,2681
20170327,GCA0,0.115,4989
20170327,GCAA,0.077,18
20170327,GCEP,0.088,1224
20170327,GCHK,0.411,6320
20170327,GCIK,0.775,910
20170327,GCM2,0.959,4606
20170327,GCOY,0.756,297
20170327,GCS3,0.192,7138
20170327,GCV7,0.275,2774
20170327,GDD,0.829,4358
20170327,GDDW,0.502,865
20170327,GDE,0.092,3997
20170327,GDFU,0.348,8330
20170327,GDW6,0.543,6504
20170327,GEI,0.453,6675
20170327,GELJ,0.928,3635
20170327,GEN,0.659,6188
20170327,GFD1,0.982,5369
20170327,GFDB,0.154,374
20170327,GFS5,0.411,5288
20170327,GGAI,0.917,6751
20170327,GGE,0.363,4044
20170327,GGUK,0.674,6485
20170327,GGX,0.8,7907
20170327,GGX3,0.422,8277
20170327,GGYV,0.572,224
20170327,GHD,0.092,5139
20170327,GHJE,0.886,73
20170327,GHNS,0.2,1365
20170327,GHO0,0.415,41
20170327,GHV,0.173,1241
20170327,GHX6,0.202,7554
20170327,GIER,0.181,8010
20170327,GIX,0.532,3125
20170327,GJHL,0.622,1793
20170327,GJKT,0.37,1036
20170327,GJW1,0.981,7145
20170327,GKB,0.125,2635
20170327,GKJR,0.087,429
20170327,GKL0,0.241,3273
20170327,GKV4,0.298,4805
20170327,GKWF,0.408,4814
20170327,GLF9,0.823,1515
20170327,GLKY,0.804,5188
20170327,GLV,0.031,604
20170327,GMAJ,0.604,3164
20170327,GMOH,0.154,5565
20170327,GMP,0.399,7873
20170327,GMPV,0.814,1388
20170327,GNJ,0.057,490
20170327,GNJ6,0.411,6935
20170327,GNL,0.327,6464
20170327,GNL7,0.736,6054
20170327,GNM8,0.102,3013
20170327,GNN3,0.56,597
20170327,GNOK,0.153,2468
20170327,GNQ,0.106,1109
20170327,GOBP,0.364,4573
20170327,GOIR,0.697,7843
20170327,GOQ,0.208,198
20170327,GOR0,0.765,2689
20170327,GOVW,0.688,548
20170327,GOYM,0.377,5981
20170327,GPCB,0.484,5562
20170327,GPEE,0.818,6785
20170327,GPJD,0.166,3802
20170327,GPK1,0.591,6926
20170327,GPOM,0.523,5605
20170327,GPQ,0.997,7593
20170327,GPZ,0.661,3649
20170327,GQH,0.065,1656
20170327,GQN7,0.686,259
20170327,GQQD,0.351,1767
20170327,GQYM,0.386,8644
20170327,GRD9,0.984,3047
20170327,GRJG,0.549,264
20170327,GRVI,0.679,4633
20170327,GSIP,0.028,6126
20170327,GSNG,0.983,6500
20170327,GSUB,0.494,2587
20170327,GTC,0.194,3886
20170327,GTEG,0.904,7583
20170327,GTHK,0.451,3298
20170327,GTMU,0.307,4866
20170327,GTP4,0.186,1504
20170327,GTX7,0.41,1431
20170327,GUM,0.002,5761
20170327,GUP,0.127,729
20170327,GUSK,0.586,270
20170327,GUUE,0.521,58
20170327,GUV,0.507,1710
20170327,GVG1,0.85,7751
20170327,GVS,0.017,26
20170327,GWHW,0.349,802
20170327,GWI4,0.234,3422
20170327,GWPR,0.734,6257
20170327,GXC,0.682,1993
20170327,GXDH,0.718,1577
20170327,GXH,0.676,6028
20170327,GXI9,0.972,4503
20170327,GXL1,0.223,2211
20170327,GXN,0.23,5827
20170327,GXV,0.95,6163
20170327,GYLS,0.896,7037
20170327,GYPL,0.892,5519
20170327,GYRE,0.822,8696
20170327,GYX,0.615,1709
20170327,GZD9,0.578,5602
20170327,GZH1,0.288,2916
20170327,GZQW,0.296,8924
20170327,GZW,0.062,6128
20170327,GZY2,0.329,8640
20170327,HAG,0.13,5150
20170327,HAQ,0.757,7092
20170327,HAT,0.494,7207
20170327,HAV,0.108,3209
20170327,HAW,0.619,2727
20170327,HAX,0.579,4657
20170327,HBL,0.277,1092
20170327,HBRV,0.364,2990
20170327,HBT6,0.125,2853
20170327,HBT8,0.081,1602
20170327,HBZ,0.008,4349
20170327,HCKW,0.69,6925
20170327,HCP0,0.482,2249
20170327,HCR7,0.663,2635
20170327,HCW,0.257,3999
20170327,HDDX,0.457,2792
20170327,HEAF,0.693,1150
20170327,HEC,0.321,4350
20170327,HEN6,0.497,2981
20170327,HFRY,0.219,5808
20170327,HFVC,0.693,2280
20170327,HGG7,0.103,4218
20170327,HGKZ,0.472,1002
20170327,HGVZ,0.659,4590
20170327,HHL,0.185,5643
20170327,HHLD,0.823,5512
20170327,HHV0,0.238,3560
20170327,HIC1,0.046,99
20170327,HIIB,0.97,854
20170327,HIIO,0.269,2188
20170327,HIQV,0.408,5759
20170327,HIT8,0.395,929
20170327,HIX,0.57,3228
20170327,HIZI,0.958,1969
20170327,HJEA,0.698,5412
20170327,HJN,0.647,1742
20170327,HJQ1,0.704,1367
20170327,HKET,0.861,4067
20170327,HKHN,0.742,6476
20170327,HKI,0.153,4866
20170327,HKL4,0.592,605
20170327,HKVU,0.313,4431
20170327,HKW,0.436,1192
20170327,HKZ,0.409,4742
20170327,HLA,0.558,2018
20170327,HLCH,0.885,5291
20170327,HLH3,0.6,4027
20170327,HLJ7,0.14,6358
20170327,HLRP,0.11,5200
20170327,HMVU,0.219,8428
20170327,HMYR,0.859,26
20170327,HNBU,0.98,4956
20170327,HNCW,0.174,6325
20170327,HNF9,0.861,5580
20170327,HNGS,0.713,6015
20170327,HNPG,0.263,2723
20170327,HNRR,0.737,4829
20170327,HOBX,0.621,2870
20170327,HODG,0.971,6875
20170327,HOE,0.731,5249
20170327,HOEN,0.816,4561
20170327,HOEP,0.227,2326
20170327,HOIC,0.385,6199
20170327,HOJA,0.479,3700
20170327,HOTF,0.073,3978
20170327,HPB4,0.693,4748
20170327,HPG9,0.228,7509
20170327,HPGG,0.525,6859
20170327,HPJ5,0.822,6214
20170327,HPML,0.186,7192
20170327,HPW,0.659,3766
20170327,HQL1,0.147,7676
20170327,HQQ,0.468,241
20170327,HQUC,0.961,4240
20170327,HQW,0.085,1229
20170327,HQWU,0.895,6845
20170327,HRF,0.548,657
20170327,HRM5,0.667,7962
20170327,HRU,0.859,7483
20170327,HRU6,0.549,8079
20170327,HSBK,0.285,5878
20170327,HSQ1,0.855,6531
20170327,HSU,0.236,3696
20170327,HSY6,0.475,7855
20170327,HTDA,0.204,3156
20170327,HTI7,0.76,1240
20170327,HTVX,0.615,8777
20170327,HUB8,0.959,2504
20170327,HUC,0.508,7358
20170327,HUGQ,0.049,116
20170327,HUJX,0.422,8553
20170327,HULC,0.621,4288
20170327,HUPY,0.301,81
20170327,HUT7,0.665,5739
20170327,HUXB,0.697,7460
20170327,HVW,0.879,8360
20170327,HWK9,0.532,4159
20170327,HWLL,0.51,7778
20170327,HWM,0.994,6398
20170327,HWW2,0.451,2864
20170327,HWWS,0.697,3862
20170327,HXG8,0.336,8667
20170327,HXL,0.459,7826
20170327,HYE,0.423,3257
20170327,HYF9,0.404,503
20170327,HYIZ,0.853,4118
20170327,HZJC,0.262,3775
20170327,HZS,0.386,8972
20170327,HZTY,0.864,1445
20170327,HZYZ,0.222,3575
20170327,IBKL,0.02,3365
20170327,IBW2,0.908,8206
20170327,IBXD,0.36,3509
20170327,ICZ,0.279,7696
20170327,IDJ8,0.848,6265
20170327,IDP,0.569,2311
20170327,IDUL,0.65,6151
20170327,IEH2,0.378,3261
20170327,IEWB,0.774,4812
20170327,IFO4,0.67,2421
20170327,IFS5,0.826,1089
20170327,IFZ4,0.372,4106
20170327,IGDN,0.539,5063
20170327,IGQT,0.01,6877
20170327,IGU,0.703,3117
20170327,IGV,0.028,795
20170327,IHAN,0.569,1307
20170327,IHAO,0.612,2961
20170327,IHL5,0.601,2657
20170327,IHM8,0.811,4661
20170327,IHNX,0.006,5646
20170327,IIBT,0.266,2995
20170327,IIZ6,0.203,8162
20170327,IJK,0.001,1710
20170327,IJR3,0.667,4545
20170327,IJZJ,0.585,227
20170327,IKD,0.74,4634
20170327,IKFM,0.415,1974
20170327,IKNH,0.458,1658
20170327,IKSG,0.764,1593
20170327,IKT1,0.903,3631
20170327,IKXG,0.411,2883
20170327,IKZ,0.411,2241
20170327,ILCY,0.552,8263
20170327,ILS3,0.694,1854
20170327,ILSG,0.155,2378
20170327,ILXL,0.709,4404
20170327,ILZ2,0.975,5249
20170327,INCM,0.79,2230
20170327,INVR,0.491,4225
20170327,IOF9,0.745,7235
20170327,IOM1,0.419,2720
20170327,IOUJ,0.674,4049
20170327,IPA8,0.202,4040
20170327,IPH1,0.984,4444
20170327,IPQN,0.836,1602
20170327,IPUN,0.862,7214
20170327,IPWD,0.72,7446
20170327,IPX1,0.209,6057
20170327,IPXR,0.373,8669
20170327,IPYP,0.311,16
20170327,IQG8,0.372,3269
20170327,IQWC,0.783,7929
20170327,IRFN,0.587,2629
20170327,IRFO,0.79,7653
20170327,IRNJ,0.132,5788
20170327,IRPG,0.448,5073
20170327,ISE,0.124,6992
20170327,ISHS,0.93,6133
20170327,ISWU,0.956,2846
20170327,ITQL,0.092,7297
20170327,ITW8,0.181,1407
20170327,IUC,0.512,6345
20170327,IUE,0.15,125
20170327,IUOS,0.123,2383
20170327,IUP,0.242,6777
20170327,IVNW,0.242,7579
